"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-02-05-001399","UPD-170174","02/05/17 01:38","02/05/17 01:38","UNIVERSITY TERRACE Common Name: ELLIS HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001400","UPD","02/05/17 02:13","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: UNDERNEATH NEAR O'BLENNES, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001403","UPD","02/05/17 02:38","","UNION STREET Common Name: UNION STREET Location Detail: @STEWART STREET","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001407","UPD-170175","02/05/17 05:07","02/05/17 04:00","129 SOUTH GREEN DRIVE Common Name: ARMBRUSTER Location Detail: ROOM 125, Athens, OH 45701","RAPE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001414","UPD","02/05/17 10:05","","34 UNIVERSITY TERRACE Common Name: BRYAN HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001415","UPD-170176","02/05/17 10:51","02/05/17 00:00","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","FICTITIOUS/ALTERED ID","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001429","UPD","02/05/17 17:22","","RIDGES PROPERTY Common Name: RIDGES Location Detail: BUILDING 13/REAR, Athens, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001430","UPD-170177","02/05/17 18:21","02/05/17 00:00","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 139, Athens, OH 45701","RAPE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001432","UPD","02/05/17 20:31","","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE Location Detail: ROOM 344","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-05-001435","UPD-170178","02/05/17 22:20","02/05/17 22:20","135 SOUTH GREEN DRIVE Common Name: EWING HOUSE Location Detail: LOBBY - 1ST FLOOR","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
