Report Date,Report Time,Location,Offense Description,Earliest Date,Latest Date,Status,Incident
9/1/18 22:54,9/1/18 22:54,2720 A ST,Found Article/Property,9/1/18 21:32,9/1/18 22:54,Closed,18-00630
9/1/18 23:55,9/1/18 23:55,201 Olympic  DR,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",9/1/18 23:55,9/2/18 0:15,Closed,18-00631
9/1/18 23:55,9/1/18 23:55,201 Olympic  DR,University Referral - Alcohol Violation,9/1/18 23:55,9/2/18 0:15,Closed,18-00631
9/1/18 23:55,9/1/18 23:55,201 Olympic  DR,University Referral - Alcohol Violation,9/1/18 23:55,9/2/18 0:15,Closed,18-00631
9/2/18 1:48,9/2/18 1:48,1002 University Loop,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 1:48,9/2/18 1:48,1002 University Loop,University Referral - Alcohol Violation,9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 1:48,9/2/18 1:48,1002 University Loop,University Referral - Alcohol Violation,9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 1:48,9/2/18 1:48,1002 University Loop,University Referral - Fail To Comply,9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 1:48,9/2/18 1:48,1002 University Loop,University Referral - Fail To Comply,9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 1:48,9/2/18 1:48,1002 University Loop,University Referral -,9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 1:48,9/2/18 1:48,1002 University Loop,University Referral - Alcohol Violation,9/2/18 1:28,9/2/18 2:20,Closed,18-00632
9/2/18 2:17,9/2/18 2:17,125 Dean ST,University Referral - Alcohol Violation,9/2/18 2:17,9/2/18 2:17,Closed,18-00633
9/2/18 3:54,9/2/18 3:54,125 Dean ST 807,University Referral - Alcohol Violation,9/2/18 3:36,9/2/18 3:54,Closed,18-00634
9/2/18 20:29,9/2/18 20:29,1809 Aggie RD,HARASSMENT / IN PUBLIC USES OR MAKES OBSCENE LANGUAGE OR GESTURE TO PROVOKE,9/2/18 20:29,9/2/18 20:29,Closed,18-00635
9/2/18 20:29,9/2/18 20:29,1809 Aggie RD,University Referral - Harassment,9/2/18 20:29,9/2/18 20:29,Closed,18-00635
9/2/18 20:29,9/2/18 20:29,1809 Aggie RD,University Referral - Disorderly Conduct,9/2/18 20:29,9/2/18 20:29,Closed,18-00635
9/3/18 15:54,9/3/18 15:54,1809 Aggie RD,University Referral - Drug Violation,9/3/18 15:54,9/3/18 15:54,Closed,18-00636
9/3/18 17:55,9/3/18 17:55,2720 A ST,"THEFT $1,000 OR LESS - ALL OTHERS",8/31/18 16:00,9/3/18 17:55,Closed,18-00637
9/3/18 19:31,9/3/18 19:31,1115 University Loop East Building #3,FRAUDULENT USE OF A CREDIT CARD / CARD OR ACCOUNT NUMBER IS STOLEN,9/3/18 9:30,9/3/18 19:31,Closed,18-00638
9/3/18 19:33,9/3/18 19:33,114 S Driver ST,Welfare Concern,9/3/18 19:33,9/3/18 19:33,Closed,18-00639
9/3/18 21:39,9/3/18 21:39,2509 Aggie RD,Fire Alarm,9/3/18 21:39,9/3/18 21:39,Closed,18-00640
9/4/18 0:38,9/4/18 0:38,Marion Berry Pkwy / Red Wolf Trail,University Referral - Drug Violation,9/4/18 23:00,9/4/18 23:52,Closed,18-00641
9/4/18 0:38,9/4/18 0:38,Marion Berry Pkwy / Red Wolf Trail,University Referral - Drug Violation,9/4/18 23:00,9/4/18 23:52,Closed,18-00641
9/4/18 0:38,9/4/18 0:38,Marion Berry Pkwy / Red Wolf Trail,University Referral - Drug Violation,9/4/18 23:00,9/4/18 23:52,Closed,18-00641
9/4/18 0:38,9/4/18 0:38,Marion Berry Pkwy / Red Wolf Trail,University Referral - Alcohol Violation,9/4/18 23:00,9/4/18 23:52,Closed,18-00641
9/4/18 0:38,9/4/18 0:38,Marion Berry Pkwy / Red Wolf Trail,University Referral - Alcohol Violation,9/4/18 23:00,9/4/18 23:52,Closed,18-00641
9/4/18 0:38,9/4/18 0:38,Marion Berry Pkwy / Red Wolf Trail,University Referral - Alcohol Violation,9/4/18 23:00,9/4/18 23:52,Closed,18-00641
9/4/18 12:50,9/4/18 12:50,114 Cooley  DR,ACCIDENT-PARKING LOT,9/4/18 11:45,9/4/18 12:50,Closed,18-00642
9/5/18 0:04,9/5/18 0:04,A St / Uloop / University Loop East,University Referral - Drug Violation,9/4/18 23:30,9/5/18 0:05,Closed,18-00643
9/5/18 0:04,9/5/18 0:04,A St / Uloop / University Loop East,University Referral - Drug Violation,9/4/18 23:30,9/5/18 0:05,Closed,18-00643
9/5/18 7:14,9/5/18 7:14,2802 A ST,Found Article/Property,9/5/18 6:45,9/5/18 7:00,Closed,18-00644
9/5/18 8:53,9/5/18 8:53,1203 University Loop Bldg 2 ST,Found Article/Property,9/5/18 8:53,9/5/18 8:53,Closed,18-00645
9/5/18 9:49,9/5/18 9:49,101 N Caraway RD,Fire Alarm,9/5/18 9:22,9/5/18 9:23,Closed,18-00646
9/5/18 11:38,9/5/18 11:38,102 N Caraway RD,"THEFT OF PROPERTY - LOST, MISLAID, DELIVERED BY MISTAKE",9/4/18 16:00,9/4/18 16:30,Closed,18-00647
9/5/18 16:54,9/5/18 16:54,503 Robinson ST,Found Article/Property,9/5/18 16:54,9/5/18 16:54,Closed,18-00648
9/6/18 0:13,9/6/18 0:13,East Johnson/University Loop,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/6/18 0:13,9/6/18 0:13,Closed,18-00649
9/6/18 3:43,9/6/18 3:43,1203 University Loop Bldg 3,CRIMINAL TRESPASS ON LAND / LAWFULLY POSTED,9/6/18 3:43,9/6/18 3:43,Closed,18-00650
9/6/18 9:07,9/6/18 9:07,330 University Loop West,"THEFT $1,000 OR LESS - ALL OTHERS",9/6/18 7:15,9/6/18 8:45,Closed,18-00651
9/6/18 9:47,9/6/18 9:47,2407 Quapaw WAY,Financial Identity Fraud-Non Financial Identity Fraud,9/6/18 9:47,9/6/18 9:47,Awaiting Information,18-00652
9/6/18 13:01,9/6/18 13:01,1115 University Loop East Building #5,University Referral - Drug Violation,9/6/18 12:27,9/6/18 13:01,Closed,18-00653
9/6/18 13:01,9/6/18 13:01,1115 University Loop East Building #5,PNG Issued on this person for the ASU Campus,9/6/18 12:27,9/6/18 13:01,Closed,18-00653
9/6/18 14:03,9/6/18 14:03,2509 Aggie RD,Fire Alarm,9/6/18 13:46,9/6/18 14:03,Closed,18-00654
9/6/18 15:27,9/6/18 15:27,2616 Cherokee ST,Welfare Concern,9/6/18 15:00,9/6/18 15:27,Closed,18-00655
9/6/18 17:54,9/6/18 17:54,801 University Loop E,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,9/5/18 0:30,9/6/18 17:54,Closed,18-00656
9/6/18 21:55,9/6/18 21:55,113 Dean ST,Damaged Property not criminal in nature,9/6/18 21:55,9/6/18 21:55,Closed,18-00657
9/6/18 21:55,9/6/18 21:55,113 Dean ST,University Referral - Dishonesty,9/6/18 21:55,9/6/18 21:55,Closed,18-00657
9/7/18 10:09,9/7/18 10:09,1115 University Loop East Building #3,Sick or Injured person,9/7/18 9:37,9/7/18 10:10,Closed,18-00658
9/7/18 12:33,9/7/18 12:33,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/7/18 12:01,9/7/18 12:33,Closed,18-00659
9/7/18 12:33,9/7/18 12:33,Aggie Rd / Marion Berry Pkwy,No Proof of Liability Insurance,9/7/18 12:01,9/7/18 12:33,Closed,18-00659
9/7/18 12:52,9/7/18 12:52,801 University Loop E,Fire Alarm,9/7/18 12:52,9/7/18 12:52,Closed,18-00660
9/7/18 23:34,9/7/18 23:34,Johnson Ave / Marion Berry Pkwy,POSSESSION FRAUDULENT / ALTERED IDENTIFICATION / PROVIDE ANOTHER UNDER 21 Y,9/7/18 23:34,9/7/18 23:34,Closed,18-00661
9/7/18 23:34,9/7/18 23:34,Johnson Ave / Marion Berry Pkwy,POSSESSION OF SCH VI LT 4OZ,9/7/18 23:34,9/7/18 23:34,Closed,18-00661
9/8/18 15:23,9/8/18 15:23,2509 Aggie RD,Fire Alarm,9/8/18 15:23,9/8/18 15:23,Closed,18-00662
9/9/18,Unknown,Kays Hall,Dating Violence,9/9/18,9/9/18,Closed,Title IX
9/9/18 20:23,9/9/18 20:23,2509 Aggie RD,University Referral - Dishonesty,9/9/18 20:23,9/9/18 20:23,Closed,18-00663
9/9/18 20:23,9/9/18 20:23,2509 Aggie RD,University Referral - Residence Hall Violation,9/9/18 20:23,9/9/18 20:23,Closed,18-00663
9/9/18 20:23,9/9/18 20:23,2509 Aggie RD,Fire Alarm,9/9/18 20:23,9/9/18 20:23,Closed,18-00663
9/10/18 5:02,9/10/18 5:02,2509 Aggie  Road,University Referral - Possession of Firearms,9/10/18 4:45,9/10/18 5:02,Closed,18-00664
9/10/18 5:02,9/10/18 5:02,2509 Aggie  Road,University Referral - Explosives (including fireworks),9/10/18 4:45,9/10/18 5:02,Closed,18-00664
9/10/18 7:41,9/10/18 7:41,121 N Caraway RD,University Referral - Disorderly Conduct,9/10/18 7:24,9/10/18 7:41,Closed,18-00665
9/10/18 7:41,9/10/18 7:41,121 N Caraway RD,University Referral - Disorderly Conduct,9/10/18 7:24,9/10/18 7:41,Closed,18-00665
9/10/18 7:41,9/10/18 7:41,121 N Caraway RD,PNG Issued on this person for the ASU Campus,9/10/18 7:24,9/10/18 7:41,Closed,18-00665
9/10/18 10:26,9/10/18 10:26,2718  Iroquois ST,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,9/10/18 9:26,9/10/18 10:26,Closed,18-00666
9/10/18 17:15,9/10/18 17:15,1809 Aggie RD,Financial Identity Fraud-Non Financial Identity Fraud,8/5/18 15:22,8/5/18 15:22,Closed,18-00670
9/10/18 20:22,9/10/18 20:22,116 N Driver ST,ACCIDENT-PARKING LOT,9/10/18 15:50,9/10/18 16:00,Closed,18-00667
9/11/18 4:33,9/11/18 4:33,120 Dean ST,University Referral - Alcohol Violation,9/11/18 4:33,9/11/18 4:33,Closed,18-00668
9/11/18 4:33,9/11/18 4:33,120 Dean ST,University Referral - Explosives (including fireworks),9/11/18 4:33,9/11/18 4:33,Closed,18-00668
9/11/18 4:43,9/11/18 4:43,2509 Aggie  Road,University Referral - Weapons,9/11/18 4:00,9/11/18 4:10,Closed,18-00669
9/12/18 13:17,9/12/18 13:17,Marion Berry Pkwy / Red Wolf Trail,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/12/18 13:00,9/12/18 13:15,Closed,18-00672
9/12/18 13:33,9/12/18 13:33,111 N Caraway RD,Accident - Hit and Run,9/11/18 17:45,9/11/18 19:00,Closed,18-00673
9/12/18 15:28,9/12/18 15:28,111 N Caraway RD,ACCIDENT-PARKING LOT,9/12/18 15:28,9/12/18 15:28,Closed,18-00674
9/13/18 12:48,9/13/18 12:48,Aggie Rd / Melrose St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/13/18 12:30,9/13/18 12:50,Closed,18-00675
9/13/18 12:48,9/13/18 12:48,Aggie Rd / Melrose St,SPEEDING,9/13/18 12:30,9/13/18 12:50,Closed,18-00675
9/13/18 12:48,9/13/18 12:48,Aggie Rd / Melrose St,No Proof of Liability Insurance,9/13/18 12:30,9/13/18 12:50,Closed,18-00675
9/13/18 21:15,9/13/18 21:15,101 N Caraway RD,"THEFT $1,000 OR LESS - ALL OTHERS",9/13/18 21:15,9/13/18 21:15,Closed,18-00676
9/14/18 11:47,9/14/18 11:47,217 Olympic DR,No Proof of Liability Insurance,9/14/18 11:03,9/14/18 11:53,Closed,18-00671
9/14/18 11:47,9/14/18 11:47,217 Olympic DR,ACCIDENT-PARKING LOT,9/14/18 11:03,9/14/18 11:53,Closed,18-00671
9/14/18 18:42,9/14/18 18:42,2509 Aggie RD,Fire Alarm,9/14/18 18:42,9/14/18 18:42,Closed,18-00677
9/15/18 0:38,9/15/18 0:38,Eldridge St / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/15/18 0:25,9/15/18 0:45,Closed,18-00678
9/15/18 0:38,9/15/18 0:38,Eldridge St / Marion Berry Pkwy,Vehicle Tow,9/15/18 0:25,9/15/18 0:45,Closed,18-00678
9/15/18 1:24,9/15/18 1:24,125 Dean ST,University Referral - Dishonesty,9/15/18 1:24,9/15/18 1:24,Closed,18-00679
9/15/18 1:24,9/15/18 1:24,125 Dean ST,POSSESSION FRAUDULENT / ALTERED IDENTIFICATION / PROVIDE ANOTHER UNDER 21 Y,9/15/18 1:24,9/15/18 1:24,Closed,18-00679
9/15/18 14:44,9/15/18 14:44,119 S Caraway Road,Sick or Injured person,9/15/18 14:44,9/15/18 14:44,Closed,18-00680
9/15/18 22:06,9/15/18 22:06,2505 Aggie RD,"THEFT $1,000 OR LESS - ALL OTHERS",9/15/18 17:30,9/15/18 17:30,Closed,18-00681
9/17/18 2:47,9/17/18 2:47,801 University Loop E,University Referral - Assault,9/17/18 1:00,9/17/18 6:30,Closed,18-00682
9/17/18 11:56,9/17/18 11:56,2410 Aggie RD,"THEFT $1,000 OR LESS - ALL OTHERS",9/10/18 17:00,9/17/18 11:56,Closed,18-00683
9/17/18 22:05,9/17/18 22:05,1115 University Loop East Building #1,"THEFT $1,000 OR LESS - ALL OTHERS",9/17/18 22:05,9/17/18 22:05,Closed,18-00684
9/17/18 22:37,9/17/18 22:37,320 University Loop CRC,Fire Alarm,9/17/18 22:37,9/17/18 22:37,Closed,18-00685
9/18/18 0:11,9/18/18 0:11,101 N Caraway RD,"THEFT OF PROPERTY - LOST, MISLAID, DELIVERED BY MISTAKE",9/17/18 12:30,9/17/18 13:30,Closed,18-00686
9/18/18 0:15,9/18/18 0:15,Eldridge St / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/17/18 23:58,9/18/18 0:15,Closed,18-00687
9/18/18 0:15,9/18/18 0:15,Eldridge St / Marion Berry Pkwy,OUT OF TOWN WARRANT/ASSIST,9/17/18 23:58,9/18/18 0:15,Closed,18-00687
9/18/18 10:13,9/18/18 10:13,217  Olympic DR,ACCIDENT-PARKING LOT,9/18/18 9:50,9/18/18 10:13,Closed,18-00688
9/18/18 10:56,9/18/18 10:56,113 Dean ST,ACCIDENT-PARKING LOT,9/18/18 10:52,9/18/18 10:56,Closed,18-00689
9/18/18 13:42,9/18/18 13:42,101 N Caraway RD,University Referral - Attempt/Threat of Suicide,9/18/18 12:15,9/18/18 12:44,Closed,18-00690
9/18/18 13:42,9/18/18 13:42,101 N Caraway RD,Welfare Concern,9/18/18 12:15,9/18/18 12:44,Closed,18-00690
9/18/18 13:47,9/18/18 13:47,2501 Danner AVE,Sick or Injured person,9/18/18 13:47,9/18/18 13:47,Closed,18-00691
9/18/18 20:47,9/18/18 20:47,Driver St / Uloop / University Loop West,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/18/18 20:47,9/18/18 20:47,Closed,18-00692
9/19/18 4:29,9/19/18 4:29,809 University Loop E,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/19/18 4:29,9/19/18 4:29,Closed,18-00693
9/19/18 6:13,9/19/18 6:13,Aggie Rd / Marion Berry Pkwy,HAZARDOUS DRIVING,9/19/18 5:30,9/19/18 5:45,Closed,18-00694
9/19/18 6:13,9/19/18 6:13,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/19/18 5:30,9/19/18 5:45,Closed,18-00694
9/19/18 16:34,9/19/18 16:34,101 N Caraway RD,Found Article/Property,9/19/18 16:34,9/19/18 16:34,Closed,18-00695
9/19/18 21:36,9/19/18 21:36,1203 University Loop Bldg 3,University Referral - Dishonesty,9/19/18 21:36,9/19/18 21:36,Awaiting Information,18-00696
9/19/18 21:36,9/19/18 21:36,1203 University Loop Bldg 3,University Referral - Drug Violation,9/19/18 21:36,9/19/18 21:36,Awaiting Information,18-00696
9/20/18 12:34,9/20/18 12:34,1203 University Loop East,University Referral - Residence Hall Violation,9/20/18 12:22,9/20/18 12:36,Closed,18-00697
9/20/18 12:54,9/20/18 12:54,2700 Iroquois ST,"THEFT $1,000 OR LESS - ALL OTHERS",9/20/18 12:54,9/20/18 12:54,Closed,18-00698
9/20/18 21:25,9/20/18 21:25,422 University Loop West,"THEFT $1,000 OR LESS - ALL OTHERS",9/20/18 21:25,9/20/18 21:25,Closed,18-00699
9/21/18 3:20,9/21/18 3:20,Johnson,University Referral - Alcohol Violation,9/21/18 2:10,9/21/18 2:20,Closed,18-00700
9/21/18 3:20,9/21/18 3:20,Johnson,University Referral - Alcohol Violation,9/21/18 2:10,9/21/18 2:20,Closed,18-00700
9/21/18 7:01,9/21/18 7:01,422 University Loop West,Welfare Concern,9/21/18 7:01,9/21/18 7:01,Closed,18-00701
9/21/18 16:48,9/21/18 16:48,2401 Aggie RD,"THEFT $1,000 OR LESS - ALL OTHERS",9/21/18 16:48,9/21/18 16:48,Closed,18-00702
9/21/18 16:48,9/21/18 16:48,2401 Aggie RD,University Referral - Theft,9/21/18 16:48,9/21/18 16:48,Closed,18-00702
9/21/18 20:23,9/21/18 20:23,120 Dean ST,University Referral - Drug Violation,9/21/18 20:23,9/21/18 20:23,Closed,18-00703
9/22/18 4:53,9/22/18 4:53,Honors Ave / Uloop / University Loop East,Reckless Driving,9/22/18 4:30,9/22/18 4:46,Closed,18-00704
9/22/18 4:53,9/22/18 4:53,Honors Ave / Uloop / University Loop East,POSSESSION OF DRUG PARAPHERNALIA,9/22/18 4:30,9/22/18 4:46,Closed,18-00704
9/22/18 4:53,9/22/18 4:53,Honors Ave / Uloop / University Loop East,No Proof of Liability Insurance,9/22/18 4:30,9/22/18 4:46,Closed,18-00704
9/22/18 4:53,9/22/18 4:53,Honors Ave / Uloop / University Loop East,University Referral - Drug Violation,9/22/18 4:30,9/22/18 4:46,Closed,18-00704
9/22/18 8:37,9/22/18 8:37,2606 Pawnee ST,MISSING PERSON,9/19/18 20:00,9/21/18 20:50,Closed,18-00705
9/22/18 18:06,9/22/18 18:06,201 Olympic  DR,ACCIDENT-PARKING LOT,9/22/18 8:00,9/22/18 17:50,Closed,18-00706
9/23/18 2:39,9/23/18 2:39,1115 University Loop East Building #1,RAPE,9/22/18 2:00,9/23/18 23:39,Closed,18-00707
9/23/18 2:39,9/23/18 2:39,1115 University Loop East Building #1,PNG Issued on this person for the ASU Campus,9/22/18 2:00,9/23/18 23:39,Closed,18-00707
9/23/18 4:38,9/23/18 4:38,4910 S Culberhouse ST,University Referral - Drug Violation,9/23/18 1:20,9/23/18 1:40,Closed,18-00708
9/23/18 10:08,9/23/18 10:08,101 N Caraway RD,Found Article/Property,9/23/18 10:08,9/23/18 10:08,Closed,18-00709
9/24/18 11:51,9/24/18 11:51,500 N Caraway RD,University Referral - Harassment,9/22/18 6:00,9/24/18 11:51,Closed,18-00710
9/24/18 12:00,9/24/18 12:00,2412 Quapaw Way Road,"HARASSING COMMUNICATIONS / TELEPHONE REPEATEDLY, OR CAUSE TO RING REPEATED",9/15/18 12:00,9/24/18 10:00,Closed,18-00711
9/24/18 15:59,9/24/18 15:59,2509 Aggie RD,Fire Alarm,9/24/18 15:59,9/24/18 15:59,Closed,18-00712
9/24/18 22:58,9/24/18 22:58,113 Dean ST,University Referral - Weapons,9/24/18 22:58,9/24/18 22:58,Closed,18-00713
9/25/18 9:11,9/25/18 9:11,800 University Loop East,Found Article/Property,9/25/18 7:00,9/25/18 8:52,Closed,18-00714
9/25/18 19:17,9/25/18 19:17,2505 Aggie RD,LOST ARTICLE/PROPERTY,9/24/18 18:00,9/24/18 18:30,Closed,18-00715
9/26/18 5:40,9/26/18 5:40,Aggie Rd / Melrose St,OUT OF TOWN WARRANT/ASSIST,9/26/18 5:40,9/26/18 5:40,Closed,18-00716
9/26/18 10:57,9/26/18 10:57,2504 Aggie RD,"THEFT $1,000 OR LESS - ALL OTHERS",9/23/18 8:00,9/26/18 10:57,Closed,18-00717
9/26/18 10:57,9/26/18 10:57,2504 Aggie RD,University Referral - Theft,9/23/18 8:00,9/26/18 10:57,Closed,18-00717
9/26/18 12:46,9/26/18 12:46,113 Dean ST,Accident - Hit and Run,9/25/18 9:00,9/25/18 17:00,Closed,18-00718
9/26/18 13:14,9/26/18 13:14,904 University Loop,ACCIDENT-PARKING LOT,9/26/18 13:14,9/26/18 13:14,Closed,18-00719
9/26/18 23:23,9/26/18 23:23,2508 Honors Bldg 1 AVE,University Referral -,9/26/18 22:45,9/26/18 22:55,Closed,18-00720
9/26/18 23:23,9/26/18 23:23,2508 Honors Bldg 1 AVE,Fire Alarm,9/26/18 22:45,9/26/18 22:55,Closed,18-00720
9/27/18 0:00,Unknown,Northpark Quads - Unknown Bldg.,Sexual Assault,9/27/17 0:00,9/27/17 0:00,Closed ,Title IX
9/27/18 1:00,9/27/18 1:00,113 Dean ST,BREAKING OR ENTERING / ARTICLES FROM VEHICLE,9/27/18 0:05,9/27/18 1:00,Closed,18-00721
9/27/18 1:00,9/27/18 1:00,113 Dean ST,"THEFT $1,000 OR LESS - FROM VEHICLE",9/27/18 0:05,9/27/18 1:00,Closed,18-00721
9/27/18 1:00,9/27/18 1:00,113 Dean ST,POSSESSION OF SCH VI LT 4OZ,9/27/18 0:05,9/27/18 1:00,Closed,18-00721
9/27/18 1:00,9/27/18 1:00,113 Dean ST,PNG Issued on this person for the ASU Campus,9/27/18 0:05,9/27/18 1:00,Closed,18-00721
9/27/18 2:21,9/27/18 2:21,E Johnson Ave & St Hwy 91 / Russell Dr,"DISORDERLY CONDUCT / PUBLIC PLACE USES ABUSIVE, OBSCENE SPEECH OR OBSCENE",9/27/18 1:40,9/27/18 2:00,Closed,18-00722
9/27/18 11:15,9/27/18 11:15,113 Dean  ST,ACCIDENT-PARKING LOT,9/27/18 11:15,9/27/18 11:15,Closed,18-00723
9/27/18 14:05,9/27/18 14:05,101 N Caraway RD,Sick or Injured person,9/27/18 14:05,9/27/18 14:05,Closed,18-00724
9/27/18 17:16,9/27/18 17:16,114 Cooley  DR,ACCIDENT-PARKING LOT,9/27/18 17:00,9/27/18 17:16,Closed,18-00725
9/27/18 21:13,9/27/18 21:13,113 Dean ST,"BURGLARY, RESIDENTIAL",9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 21:13,9/27/18 21:13,113 Dean ST,"THEFT $1,000 OR LESS - FROM BUILDING",9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 21:13,9/27/18 21:13,113 Dean ST,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 21:13,9/27/18 21:13,113 Dean ST,University Referral - Theft,9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 21:13,9/27/18 21:13,113 Dean ST,University Referral - Residence Hall Violation,9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 21:13,9/27/18 21:13,113 Dean ST,PNG Issued on this person for the ASU Campus,9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 21:13,9/27/18 21:13,113 Dean ST,"THEFT BY RECEIVING $1,000 OR LESS",9/27/18 18:22,9/27/18 21:13,Closed,18-00727
9/27/18 22:12,9/27/18 22:12,2509 Aggie Road,ACCIDENT-PARKING LOT,9/27/18 22:12,9/27/18 22:12,Closed,18-00728
9/28/18 0:28,9/28/18 0:28,Marion Berry Pkwy / Red Wolf Trail,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/27/18 23:55,9/28/18 0:05,Closed,18-00726
9/28/18 0:28,9/28/18 0:28,Marion Berry Pkwy / Red Wolf Trail,Vehicle Tow,9/27/18 23:55,9/28/18 0:05,Closed,18-00726
9/28/18 12:30,9/28/18 12:30,501 Woodlane 600,CAUSING A CATASTROPHE - THREATENING TO CAUSE A CATASTROPHE / THREATENS,9/28/18 12:00,9/28/18 12:00,Closed,18-00729
9/29/18 3:54,9/29/18 3:54,Aggie Rd / Marion Berry Pkwy,No Proof of Liability Insurance,9/29/18 0:14,9/29/18 0:35,Closed,18-00730
9/29/18 3:54,9/29/18 3:54,Aggie Rd / Marion Berry Pkwy,NO DRIVER'S LICENSE,9/29/18 0:14,9/29/18 0:35,Closed,18-00730
9/29/18 3:54,9/29/18 3:54,Aggie Rd / Marion Berry Pkwy,OUT OF TOWN WARRANT/ASSIST,9/29/18 0:14,9/29/18 0:35,Closed,18-00730
9/29/18 7:08,9/29/18 7:08,A St / Uloop / University Loop East,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,9/28/18 13:29,9/28/18 13:29,Closed,18-00731
9/30/18 1:24,9/30/18 1:24,801 University Loop E,Welfare Concern,9/30/18 0:50,9/30/18 1:00,Closed,18-00732
9/30/18 1:24,9/30/18 1:24,801 University Loop E,University Referral - Attempt/Threat of Suicide,9/30/18 0:50,9/30/18 1:00,Closed,18-00732
9/30/18 1:24,9/30/18 1:24,801 University Loop E,University Referral - Alcohol Violation,9/30/18 0:50,9/30/18 1:00,Closed,18-00732
10/1/18 1:26,10/1/18 1:26,Marion Berry Pkwy / Red Wolf Trail,University Referral - Drug Violation,10/1/18 0:35,10/1/18 0:55,Closed,18-00733
10/1/18 1:26,10/1/18 1:26,Marion Berry Pkwy / Red Wolf Trail,University Referral - Dishonesty,10/1/18 0:35,10/1/18 0:55,Closed,18-00733
10/1/18 10:29,10/1/18 10:29,101 N Driver ST,ACCIDENT-PARKING LOT,10/1/18 10:15,10/1/18 10:29,Closed,18-00734
10/1/18 11:27,10/1/18 11:27,2509 Aggie RD,Fire Alarm,10/1/18 11:27,10/1/18 11:27,Closed,18-00735
10/1/18 11:50,10/1/18 11:50,504 University Loop East,ACCIDENT-PARKING LOT,10/1/18 11:50,10/1/18 11:50,Closed,18-00736
10/1/18 11:50,10/1/18 11:50,504 University Loop East,STRIKING AN UNATTENDED VEHICLE - DUTY TO CONTACT OWNER,10/1/18 11:50,10/1/18 11:50,Closed,18-00736
10/1/18 17:03,10/1/18 17:03,A St / E Johnson Ave & St Hwy 91,PUBLIC INTOXICATION - DRINKING IN PUBLIC,10/1/18 17:03,10/1/18 17:03,Closed,18-00737
10/1/18 21:49,10/1/18 21:49,2410 Aggie RD,Fire Alarm,10/1/18 21:49,10/1/18 21:49,Closed,18-00738
10/1/18 21:49,10/1/18 21:49,2410 Aggie RD,University Referral - Alcohol Violation,10/1/18 21:49,10/1/18 21:49,Closed,18-00738
10/1/18 22:33,10/1/18 22:33,2517 Honors AVE,University Referral - Alcohol Violation,10/1/18 22:25,10/1/18 22:33,Closed,18-00739
10/2/18,Unknown,ROTC ,Sexual Assault,9/30/18,9/30/18,Closed,Title IX
10/2/18 1:19,10/2/18 1:19,2509 Aggie Road,"THEFT $1,000 OR LESS - VEHICLE PARTS AND ACCESSORIES",10/1/18 7:30,10/2/18 12:30,Closed,18-00740
10/2/18 14:18,10/2/18 14:18,111 N Caraway RD,Accident - Hit and Run,10/2/18 14:18,10/2/18 14:18,Closed,18-00741
10/3/18 3:52,10/3/18 3:52,Johnson Ave,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/3/18 3:35,10/3/18 3:50,Closed,18-00742
