,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02439,,,"10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft
Rec-Stolen: Recovered Stolen Vehicle",,,,,,,,,,,,09/09/2019  08:55,,,,,,,09/09/2019  08:55,,,,,,,,,,,,,,,,,,,,,,,Closed: 10/4/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02440,,,Civil: Civil Information Report,,,,,,,,,,,,09/09/2019  10:19,,,,,,,09/09/2019  10:19,,,,,,,Ucpd; Ucpd,,,,,,,,,,,,,,,,Inactive: 9/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02441,,,Found Prop.: Found Property,,,,,,,,,,,,09/09/2019  09:13,,,,,,,09/09/2019  09:13,,,,,,,2650 Durant Av,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02442,,,"422: PC; Threaten Crime With Intent to Terrorize
602: PC; Tresspassing
594: PC; Malicious Mischief/Vandalism
245 (A): PC; Assault With A Deadly Weapon 148.4: PC; False Fire Alarm
SUPP: Supplemental Reports
UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd",,,,,,,,,,,,09/09/2019  14:22,,,,,,,09/09/2019  14:22,,,,,,,SF County Jail,,,,,,,,,,,,,,,,Closed: 2/16/2021,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02443,,,Found Prop.: Found Property,,,,,,,,,,,,09/09/2019  16:00,,,,,,,09/09/2019  16:00,,,,,,,BARROWS HALL Barrows Ln,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02444,,,TC-Non Injury: Traffic Collision Non Injury,,,,,,,,,,,,09/09/2019  18:59,,,,,,,09/09/2019  18:59,,,,,,,1000 Sixth Street,,,,,,,,,,,,,,,,Closed: 4/27/2020,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of California PD, Berkeley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Crime Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2019  00:00  -  09/30/2019  23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Case #,,,Crime(s),,,,,,,,,Reported:                                        Occurred Range:,,,,,,,,,,,,,,,,,Location(s):,,,,,,,,,Disposition,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02445,,,459V-F: PC; Burglary Vehicle,,,,,,,,,,,,09/09/2019  19:50,,,,,,,09/09/2019  19:00,,,,,,,Coffer Dam,,,,,,,,,,,,,,,,Closed: 9/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,9/9/19           19:48,,,,,,,,,,,,,,,,,,,,,,,,,
19-02446,,,459V-F: PC; Burglary Vehicle,,,,,,,,,,,,09/09/2019  22:05,,,,,,,09/09/2019  07:00,,,,,,,Frank Schlessinger Way,,,,,,,,,,,,,,,,Closed: 9/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02447,,,5150: WI; 72 Hour Mental Health Hold,,,,,,,,,,,,09/10/2019  03:48,,,,,,,09/10/2019  03:48,,,,,,,Asuc Garage,,,,,,,,,,,,,,,,Closed: 9/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02448,,,532: PC; Obtain Money/Etc By False Pretenses [over $400] (Amended),,,,,,,,,,,,09/10/2019  08:14,,,,,,,09/10/2019  08:14,,,,,,,Ucpd,,,,,,,,,,,,,,,,Inactive: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02449,,,Caslty: Injury/Illness,,,,,,,,,,,,09/10/2019  11:53,,,,,,,09/10/2019  11:53,,,,,,,1301 S. 46th Street #445,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02450,,,484: PC; Petty Theft,,,,,,,,,,,,09/10/2019  12:05,,,,,,,09/06/2019  18:30,,,,,,,Cory Hall #264; Cory Hall,,,,,,,,,,,,,,,,Active: 9/10/2019   2,,
,,,,,,,,,,,,,,,,,,,,,,9/7/19           12:00,,,,,,,,,,,,,,,,,,,,,,,,,
19-02451,,,TC-Injury: Traffic Collision Injury,,,,,,,,,,,,09/10/2019  12:01,,,,,,,09/10/2019  08:36,,,,,,,500 Underhill Level 2,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02452,,,Caslty: Injury/Illness,,,,,,,,,,,,09/10/2019  13:28,,,,,,,09/10/2019  13:28,,,,,,,Barrows Hall #60; Barrows Hall,,,,,,,,,,,,,,,,Closed: 9/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02453,,,Caslty: Injury/Illness,,,,,,,,,,,,09/10/2019  15:07,,,,,,,09/10/2019  15:07,,,,,,,Hildebrand Hall #D42; Hildebrand Hall,,,,,,,,,,,,,,,,Closed: 9/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02455,,,484: PC; Petty Theft,,,,,,,,,,,,09/10/2019  17:24,,,,,,,09/10/2019  09:30,,,,,,,Boalt Hall,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,9/10/19         17:00,,,,,,,,,,,,,,,,,,,,,,,,,
19-02456,,,Caslty: Injury/Illness,,,,,,,,,,,,09/10/2019  23:54,,,,,,,09/10/2019  23:54,,,,,,,2601 Warring St #107B,,,,,,,,,,,,,,,,Closed: 9/11/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02457,,,Lost Prop.: Lost Property,,,,,,,,,,,,09/11/2019  01:52,,,,,,,09/07/2019  01:30,,,,,,,Evans Hall; Evans Hall,,,,,,,,,,,,,,,,Active: 9/11/2019   2,,
,,,,,,,,,,,,,,,,,,,,,,9/10/19         17:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of California PD, Berkeley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Crime Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2019  00:00  -  09/30/2019  23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Case #,,,Crime(s),,,,,,,,,Reported:                                        Occurred Range:,,,,,,,,,,,,,,,,,Location(s):,,,,,,,,,Disposition,,,,,,,,,
19-02458,,,594: PC; Malicious Mischief/Vandalism,,,,,,,,,,,,09/11/2019  02:25,,,,,,,09/11/2019  02:25,,,,,,,Edwards Track,,,,,,,,,,,,,,,,Closed: 9/11/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02459,,,,,,,,,,,,,,,09/11/2019  11:01,,,,,,,09/11/2019  11:01,,,,,,,,,,,,,,,,,,,,,,,Closed: 9/11/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02460,,,Found Prop.: Found Property,,,,,,,,,,,,09/11/2019  11:02,,,,,,,09/11/2019  11:02,,,,,,,Dwinelle Lot,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02462,,,664/459: PC; Attempted Burglary: First Degree,,,,,,,,,,,,09/11/2019  13:45,,,,,,,09/11/2019  13:45,,,,,,,,,,,,,,,,,,,,,,,Active: 9/11/2019   4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02463,,,MP: Missing Person,,,,,,,,,,,,09/11/2019  13:36,,,,,,,09/11/2019  13:15,,,,,,,Hertz Hall; Hertz Hall,,,,,,,,,,,,,,,,Closed: 9/12/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02464,,,22651(o)(1): VC; Stored Vehicle-Registration Expired Over 6 Months,,,,,,,,,,,,09/11/2019  15:23,,,,,,,09/11/2019  15:23,,,,,,,1070 Jackson St,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,9/11/19         16:41,,,,,,,,,,,,,,,,,,,,,,,,,
19-02465,,,484 (A): PC; Petty Theft,,,,,,,,,,,,09/11/2019  18:34,,,,,,,09/10/2019  16:00,,,,,,,Foothill Complex; Foothill Complex,,,,,,,,,,,,,,,,Active: 9/11/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,9/11/19         17:00,,,,,,,,,,,,,,,,,,,,,,,,,
19-02466,,,484 (A): PC; Petty Theft,,,,,,,,,,,,09/11/2019  12:53,,,,,,,09/08/2019  15:45,,,,,,,Upper Sproul Pz; Upper Sproul Pz,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02467,,,415: PC; Disturb The Peace,,,,,,,,,,,,09/11/2019  19:23,,,,,,,09/11/2019  19:23,,,,,,,Peoples Park; Peoples Park,,,,,,,,,,,,,,,,Closed: 9/12/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02468,,,"166 (A)(4): PC; Contempt of Court:disobey Court Order/Etc
1203.2: PC; Violation of Probation
11377 (A): HS; Possess Controlled Substance",,,,,,,,,,,,09/11/2019  23:22,,,,,,,09/11/2019  23:22,,,,,,,1050 San Pablo Av,,,,,,,,,,,,,,,,Closed: 9/20/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02469,,,MISC: Miscellaneous Report,,,,,,,,,,,,09/11/2019  19:05,,,,,,,09/11/2019  19:05,,,,,,,Oxford Tract,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02470,,,"OUT WRTM: Other Agency Warrant, Misd",,,,,,,,,,,,09/12/2019  07:46,,,,,,,09/12/2019  07:46,,,,,,,Haviland Grove; Haviland Grove,,,,,,,,,,,,,,,,Closed: 9/27/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of California PD, Berkeley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Crime Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2019  00:00  -  09/30/2019  23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Case #,,,Crime(s),,,,,,,,,Reported:                                        Occurred Range:,,,,,,,,,,,,,,,,,Location(s):,,,,,,,,,Disposition,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02471,,,Caslty: Injury/Illness,,,,,,,,,,,,09/12/2019  08:35,,,,,,,09/12/2019  08:35,,,,,,,2301 Bancroft Wy,,,,,,,,,,,,,,,,Active: 9/12/2019   9,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02472,,,Caslty: Injury/Illness,,,,,,,,,,,,09/12/2019  09:31,,,,,,,09/12/2019  09:31,,,,,,,Cory Hall #105; Cory Hall,,,,,,,,,,,,,,,,Closed: 9/12/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02473,,,484 G(A): PC; Theft By Forged/Invalid Credit Card [over $400] (Amended),,,,,,,,,,,,09/12/2019  10:32,,,,,,,09/12/2019  10:32,,,,,,,Koshland Hall; Koshland Hall,,,,,,,,,,,,,,,,Active: 9/13/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02474,,,TC-Non Injury: Traffic Collision Non Injury,,,,,,,,,,,,09/12/2019  14:16,,,,,,,09/12/2019  14:16,,,,,,,University Dr EAST University House Way,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02475,,,"487 (A): PC; Grand
Theft:money/Labor/Property Over $950",,,,,,,,,,,,09/12/2019  14:17,,,,,,,09/11/2019  17:00,,,,,,,2400 Durant Av; Unit-3 Norton,,,,,,,,,,,,,,,,Closed: 9/24/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02476,,,484: PC; Petty Theft,,,,,,,,,,,,09/12/2019  14:49,,,,,,,09/12/2019  14:49,,,,,,,2400 Durant Av,,,,,,,,,,,,,,,,Active: 9/12/2019   4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02477,,,MISC: Miscellaneous Report,,,,,,,,,,,,09/12/2019  14:36,,,,,,,09/12/2019  14:36,,,,,,,2100 Addison St #112,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02478,,,518: PC; Extortion,,,,,,,,,,,,09/12/2019  15:43,,,,,,,09/12/2019  15:00,,,,,,,Foothill Complex #8C321; Foothill Complex,,,,,,,,,,,,,,,,Active: 9/12/2019   5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02479,,,484 (A): PC; Petty Theft,,,,,,,,,,,,09/12/2019  16:04,,,,,,,09/12/2019  16:04,,,,,,,1995 University Av,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02480,,,Civil: Civil Information Report,,,,,,,,,,,,09/12/2019  16:02,,,,,,,09/12/2019  16:02,,,,,,,2539 Telegraph Av,,,,,,,,,,,,,,,,Inactive: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02481,,,Caslty: Injury/Illness,,,,,,,,,,,,09/12/2019  18:17,,,,,,,09/12/2019  18:17,,,,,,,2465 Bancroft Wy; Bears Lair,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02482,,,Caslty: Injury/Illness,,,,,,,,,,,,09/12/2019  19:09,,,,,,,09/12/2019  19:09,,,,,,,Sproul Hall,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of California PD, Berkeley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Crime Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2019  00:00  -  09/30/2019  23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Case #,,,Crime(s),,,,,,,,,Reported:                                        Occurred Range:,,,,,,,,,,,,,,,,,Location(s):,,,,,,,,,Disposition,,,,,,,,,
19-02483,,,PRODAM: Property Damage,,,,,,,,,,,,09/12/2019  20:13,,,,,,,09/06/2019  20:36,,,,,,,West Crescent,,,,,,,,,,,,,,,,Closed: 10/10/2019,,
,,,,,,,,,,,,,,,,,,,,,,9/6/19           21:32,,,,,,,,,,,,,,,,,,,,,,,,,
19-02484,,,"11352 (A): HS; Transport/Sell Narcotic/Controlled Substance
529 (A)(3): PC; Personate to Make Other Liable 529: PC; False Personation of Another:spec Cr
11378: HS; Possess Controlled Substance For
Sale",,,,,,,,,,,,09/12/2019  21:00,,,,,,,09/12/2019  21:00,,,,,,,Durant Av W Telegraph Av,,,,,,,,,,,,,,,,Closed: 5/11/2020,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02485,,,594 (A): PC; Vandalism,,,,,,,,,,,,09/13/2019  01:36,,,,,,,09/13/2019  00:50,,,,,,,2001 Gayley Rd; Greek Theater,,,,,,,,,,,,,,,,Closed: 9/14/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02486,,,Caslty: Injury/Illness,,,,,,,,,,,,09/13/2019  02:01,,,,,,,09/13/2019  02:01,,,,,,,2650 Haste St #Bathroom; Unit-2 Griffith,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02487,,,594: PC; Malicious Mischief/Vandalism,,,,,,,,,,,,09/13/2019  08:24,,,,,,,09/13/2019  08:24,,,,,,,Stadium Garage,,,,,,,,,,,,,,,,Active: 9/13/2019   6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02488,,,242: PC; Battery,,,,,,,,,,,,09/13/2019  08:56,,,,,,,09/13/2019  08:56,,,,,,,Hearst Gym,,,,,,,,,,,,,,,,Inactive: 11/14/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02489,,,OA Assist: Outside Agency Assist,,,,,,,,,,,,09/13/2019  09:01,,,,,,,09/13/2019  09:01,,,,,,,Howe St  & John St.,,,,,,,,,,,,,,,,Closed: 9/16/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02490,,,484 G: PC; Theft By Use of Access Card Information,,,,,,,,,,,,09/13/2019  09:19,,,,,,,09/07/2019  00:01,,,,,,,Unknown,,,,,,,,,,,,,,,,Closed: 9/13/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,9/8/19           23:59,,,,,,,,,,,,,,,,,,,,,,,,,
19-02491,,,Caslty: Injury/Illness,,,,,,,,,,,,09/13/2019  12:12,,,,,,,09/13/2019  12:12,,,,,,,Valley Life Science Bldg,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02493,,,Lost Prop.: Lost Property,,,,,,,,,,,,09/13/2019  16:29,,,,,,,06/01/2018  00:01,,,,,,,Unknown,,,,,,,,,,,,,,,,Closed: 9/13/2019,,
,,,,,,,,,,,,,,,,,,,,,,6/30/18         23:59,,,,,,,,,,,,,,,,,,,,,,,,,
19-02494,,,Found Prop.: Found Property,,,,,,,,,,,,09/13/2019  16:00,,,,,,,09/13/2019  16:00,,,,,,,2400 Durant Av,,,,,,,,,,,,,,,,:,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of California PD, Berkeley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Crime Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2019  00:00  -  09/30/2019  23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Case #,,,Crime(s),,,,,,,,,Reported:                                        Occurred Range:,,,,,,,,,,,,,,,,,Location(s):,,,,,,,,,Disposition,,,,,,,,,
19-02495,,,"417 (A)(1): PC; Exhibit Deadly Weapon Other Than Firearm
626.10 (B): PC; Possess Weapon/Etc On Campus:not Firearm",,,,,,,,,,,,09/13/2019  20:40,,,,,,,09/13/2019  20:35,,,,,,,Upper Sproul Pz,,,,,,,,,,,,,,,,Active: 9/13/2019  1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02496,,,Caslty: Injury/Illness,,,,,,,,,,,,09/13/2019  22:40,,,,,,,09/13/2019  22:40,,,,,,,2601 Warring St #212; Ckc-4,,,,,,,,,,,,,,,,Inactive: 9/16/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02497,,,"11357 (A): HS; Possess Marijuana Up to 285g, Conc Cannabis Up to 4g",,,,,,,,,,,,09/13/2019  23:35,,,,,,,09/13/2019  23:35,,,,,,,Lhs Terrace Lot,,,,,,,,,,,,,,,,Closed: 9/14/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02498,,,626: Exclusion Order Issued,,,,,,,,,,,,09/14/2019  02:54,,,,,,,09/14/2019  02:54,,,,,,,2400 Durant Av,,,,,,,,,,,,,,,,Closed: 9/16/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02499,,,MISC: Miscellaneous Report,,,,,,,,,,,,09/14/2019  05:17,,,,,,,09/14/2019  05:17,,,,,,,Signpost-14; Signpost-14,,,,,,,,,,,,,,,,Active: 9/14/2019   8,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02500,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  06:55,,,,,,,09/14/2019  06:55,,,,,,,2700 Bancroft Wy,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02501,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  07:16,,,,,,,09/14/2019  07:16,,,,,,,2700 Bancroft Wy,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02502,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  07:17,,,,,,,09/14/2019  07:17,,,,,,,2700 Bancroft Wy,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02503,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  07:33,,,,,,,09/14/2019  07:33,,,,,,,2700 Bancroft Wy,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02504,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  08:27,,,,,,,09/14/2019  08:27,,,,,,,Hearst Av WEST Gayley Rd,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02505,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  08:13,,,,,,,09/14/2019  08:13,,,,,,,Hearst Av  &,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02506,,,22651(n): VC; Posted Tow Away Zone,,,,,,,,,,,,09/14/2019  08:08,,,,,,,09/14/2019  08:08,,,,,,,Hearst Av  & LEROY,,,,,,,,,,,,,,,,Closed: 9/19/2019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of California PD, Berkeley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Crime Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2019  00:00  -  09/30/2019  23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Case #,,,Crime(s),,,,,,,,,Reported:                                        Occurred Range:,,,,,,,,,,,,,,,,,Location(s):,,,,,,,,,Disposition,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
