12/19/18,9:42,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,2451 RIDGE ROAD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,10:20,,18-03425,,,ALL OTHER OFFENSES,,,,,,EXCLUSION FROM CAMPUS,,,,,,,2610 CHANNING WAY,,,,,,,,,"OCCD 12/19/2018, 1021
(MW-28-O) EXCLUDED FROM UC PROPERTY FOR 7 DAYS, 2610 CHANNING.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,10:26,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,CHANNING AND COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/19/18,10:35,,18-03424,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,MORGAN HALL,,,,,,,,,"OCCD 12/19/2018, 1040
(FA-2-E) VICTIM OF ILLNESS, MORGAN HALL TO ABH VIA BFD.",,,,,,,,,,,,,,,CLOSED,
12/19/18,10:48,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,ANNA HEAD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,10:55,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,2610 CHANNING WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,10:58,,18-03426,,,MISC. SERVICE,,,,,,LOST UC KEYS,,,,,,,UNKNOWN,,,,,,,,,"OCCD 12/11/2018, UNKNOWN TIME
(MX-67-E) REPORTS THE LOSS OF 3 UC KEYS ON AN AIRPLANE.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,11:18,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,MINOR HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,11:31,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,MOFFITT LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/19/18,11:33,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,DOE LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,12:23,,18-03427,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,MOFFITT LIBRARY,,,,,,,,,"OCCD 12/19/2018, 1224
(MO-61-E) VICTIM OF ILLNESS, MOFFITT TO ABH VIA BFD.",,,,,,,,,,,,,,,CLOSED,
12/19/18,13:10,,18-03433,,,MISC. SERVICE,,,,,,PROPERTY DAMAGE,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,"OCCD 12/18/2018, 1137
PROPERTY DAMAGE TO BOLLARDS, UPPER SPROUL PLAZA.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,13:46,,18-03428,,,ALL OTHER OFFENSES,,,,,,290 REGISTRATION,,,,,,,UCPD,,,,,,,,,"OCCD 12/19/2018, 1347
NOTICE OF FAILURE TO REGISTER, UCPD.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,14:16,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,DWI W TELE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/19/18,14:23,,18-03431,,,OUTSIDE ASSIST,,,,,,"OUTSIDE ASSIST
-MISCELLANEOUS",,,,,,,NAPA,,,,,,,,,OCCURRED: 12/15/18 12230 - 12/16/18 0800 HOURS OUTSIDE ASSIST TO NAPA PD FOR RAPE INVESTIGATION,,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,14:33,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,2519 DURANT AV,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/19/18,14:37,,18-03430,,,ALL OTHER OFFENSES,,,,,,EXCLUSION FROM CAMPUS,,,,,,,ANNA HEAD B,,,,,,,,,"OCCD 12/19/2018, 1437
(MB-42-O) EXCLUDED FROM UC PROPERTY FOR 7 DAYS, ANNA HEAD.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,14:41,,18-03429,,,MISC. SERVICE,,,,,,LOST UC KEYS,,,,,,,MLK,,,,,,,,,"OCCD 12/19/2018, 1442
(FXA-E) REPORTS LOSS OF 1 UC KEY, MLK.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,15:10,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,2228 MCKINLEY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,15:19,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,HEARST GYM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,15:26,,,,,BURGLARY,,,,,,BURGLARY -ATTEMPT,,,,,,,WURSTER HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/19/18,16:18,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,COLLEGE N DWIGHT,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/19/18,16:35,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,DUR W TELE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/19/18,16:39,,18-03432,,,VANDALISM,,,,,,TAMPERING WITH VEHICLE-REPORT,,,,,,,UNDERHILL LOT,,,,,,,,,"OCCD 12/18/18,0900 - 12/19/18,1639
(FAA-E) REPORTS VEHICLE TAMPERING TO A BLUE EASY GO GOLF CART, SPACE 910 UNDERHILL LOT.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,17:12,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,TOUCHLESS,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/19/18,17:33,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,BANWAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,20:05,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,2539 DURANT HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/19/18,20:16,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,HASTE COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/19/18,20:27,,18-03434,,,DRUG VIOLATIONS,,,,,,POSSESION OF METHAMPHETAMINES,,,,,,,UNDERHILL LOT,,,,,,,,,"OCCURRED: 12/19/19 2048 HOURS
MCGUFFEY, MICHAEL (MW-60-O) ARRESTED FOR POSSESSION OF METHAMPHETAMINES, ONE $50,000 SONOMA CO SO WARRENT, AND ONE $5,000 BPD MISDEMEANOR WARRANT, P2 UNDERHILL LOT. TO SANTA RITA JAIL.",,,,,,,,,,,,,,,CLOSED BY ARREST,
12/19/18,21:00,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,DWIGHT PROSPECT,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/19/18,21:01,,18-03435,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,UNIVERSITY VILLAGE ALBANY,,,,,,,,,"OCCURRED: 12/19/18 2101 HOURS WELFARE CHECK, UVA.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/19/18,21:35,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,DURANT HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/19/18,23:59,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNIVERSITY HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2018             to       12/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/20/18,0:38,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,SCENIC RIDGE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/20/18,0:58,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,COLLEGE S BANCROFT,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/20/18,1:18,,,,,OUTSIDE ASSIST,,,,,,"OUTSIDE ASSIST
-MISCELLANEOUS",,,,,,,ELLSWORTH BANCROFT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,5:48,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,CKC-2,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,5:59,,,,,ALL OTHER OFFENSES,,,,,,DISTURBING THE PEACE,,,,,,,LHS VISTA LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,6:08,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,2240 PIEDMONT AV,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,8:33,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,KULA GULF AND OHLONE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,8:59,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,2420 BOWDITCH ST,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,9:29,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,UNIVERSITY HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/20/18,9:41,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS CIRCUMSTANCE - REPORT,,,,,,,605 OHLONE AVE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,10:14,,18-03436,,,WELFARE AND INSTITUTION CODE VIOLATION,,,,,,WELFARE & INSTITUTIONS CODE,,,,,,,SPROUL HALL,,,,,,,,,"OCCD 12/21/2018, 1014
WELFARE CHECK CONDUCTED ON (MA-28-S), SPROUL HALL. PROVED OK",,,,,,,,,,,,,,,CLOSED,
12/20/18,10:31,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,EVANS HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,10:48,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON - REPORT,,,,,,,UNIVERSITY VILLAGE ALBANY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,10:58,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,2415 BOWDITCH ST,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,11:45,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,LECONTE HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/20/18,12:18,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,LBNL-54,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/20/18,13:23,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,CALIFORNIA HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,14:04,,,,,MISC. SERVICE,,,,,,CIVIL ADVICE,,,,,,,SPROUL HALL,,,,,,,,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/20/18,14:11,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,MENS FACULTY CLUB,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,15:16,,18-03437,,,MISC. SERVICE,,,,,,CIVIL ADVICE,,,,,,,SPROUL HALL,,,,,,,,,"OCCD 12/20/2018, 1300
(FW-46-E) GIVEN CIVIL ADVICE REHARDING UNWANTED CONTACT, UCPD.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/20/18,15:15,,18-03438,,,LARCENY/THEFT,,,,,,PETTY THEFT -BIKE REPORT,,,,,,,LI KA SHING,,,,,,,,,"OCCD 12/19/2018, 1300-1800
(MO-31-E) REPORTS THEFT OF BIKE SEAT, LIKA SHING. LOSS $70",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/20/18,15:43,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,LAWRENCE HALL OF SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,16:30,,18-03439,,,LARCENY/THEFT,,,,,,PETTY THEFT -REPORT,,,,,,,UVA-100,,,,,,,,,"OCCD 12/20/2018, 1030-1600
(MO-33-O) REPORTS THEFT OF LAUNDRY, UVA-100. LOSS $1000",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/20/18,18:01,,18-03440,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,REC SPRT FAC,,,,,,,,,"OCCD 12/20/2018, 1801
(MW-28-O) VICTIM OF INJURY, RSF TO ABH VIA BFD.",,,,,,,,,,,,,,,CLOSED,
12/20/18,19:53,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,REC SPRT FAC GARAGE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,20:06,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,DWINELLE LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,20:39,,,,,OUTSIDE ASSIST,,,,,,OUTSIDE ASSIST - BPD,,,,,,,BAN DANA,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,20:45,,18-03441,,,LARCENY/THEFT,,,,,,"AUTO BURGLARY
-REPORT",,,,,,,UNIVERSITY HALL WEST LOT,,,,,,,,,"OCCD 12/20/2018 1950-2045
(MB-29-E) REPORTS THEFT OF BLUE JANSPORT BACKPACK, MACBOOK PRO, IPAD, AND CAL ID VIA WINDOW SMASH TO BLACK FORD ESCAPE, 7XHR244, UNIVERSITY HALL WEST LOT. LOSS $2000",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/20/18,21:24,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,DURANT E ELLSWORTH,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/20/18,22:16,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,HEARST GYM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/20/18,22:22,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,HAVILAND HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/20/18,23:32,,18-03442,,,VANDALISM,,,,,,MALICIOUS MISCHIEF - REPORT,,,,,,,RFS-478,,,,,,,,,"OCCD UNKNOWN DATE AND TIME
(MUA-E) REPORTS VANDALISM TO FENCE, RFS-478. UNKNOWN SUSPECTS",,,,,,,,,,,,,,,UNDER INVESTIGATION,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2018             to       12/21/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/21/18,2:28,,18-03443,,,DRUG VIOLATIONS,,,,,,POSSESION OF METHAMPHETAMINES,,,,,,,KROEBER PLAZA,,,,,,,,,"OCCURRED: 12/21/18 0249 HOURS
ZAHID, ABDUL (MO-30-O) ARRESTED FOR POSSESSION OF METHAMPHETAMINES, UNDER THE INFLUENCE OF A CONTROLLED SUBSTANCE, AND ONE FELONY SAN FRANCISCO CO SO WARRANT, KROEBER PLAZA. TO BPD JAIL. LATER TRANSFERRED TO JGP VIA PARAMEDIC PLUS WITH CRIMINAL HOLD.",,,,,,,,,,,,,,,CLOSED BY ARREST,
12/21/18,2:37,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,ENERGY BIOSCIENCES INSTITUTE,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/21/18,3:01,,18-03444,,,DRUG VIOLATIONS,,,,,,POSSESION OF METHAMPHETAMINES,,,,,,,FACULTY CLUB,,,,,,,,,"OCCD 12/21/2018 0316
HAGEN, DANIEL (MW-34-O) ARRESTED FOR POSSESSION OF METHAMPHETAMINES, POSSESSION OF PARAPHERNALIA, AND SFPD AND SAN MATEO COUNTY MISDEMEANOR WARRANTS, FACULTY CLUB.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/21/18,8:32,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,STRUCTURE C,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/21/18,8:58,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,2111 BANCROFT WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/21/18,9:14,,,,,LARCENY/THEFT,,,,,,PETTY THEFT -REPORT,,,,,,,GREEK THEATER,,,,,,,,,,,,,,,,,,,,,,,,CANCELLED,
12/21/18,9:21,,,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,2334 BOWDITCH ST,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/21/18,9:45,,,,,DISORDERLY CONDUCT,,,,,,LODGING,,,,,,,2100 CHANNING WAY,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/21/18,10:15,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,BARROWS HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
12/21/18,12:03,,18-03445,,,OUTSIDE ASSIST,,,,,,"OUTSIDE ASSIST
-MISCELLANEOUS",,,,,,,DURANT E TELE,,,,,,,,,"OCCD 12/21/2018, 1212
OUTSIDE ASSIST TO BPD, DURANT E TELEGRAPH.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/21/18,12:02,,,,,ALL OTHER OFFENSES,,,,,,EXCLUSION FROM CAMPUS,,,,,,,WURSTER HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/21/18,13:05,,18-03446,,,OTHER ASSAULTS,,,,,,BATTERY AGAINST PEACE OFFICER,,,,,,,PEOPLES PARK,,,,,,,,,"OCCD 12/21/2018, 1315
YOUNG, JOSHUA (MW-32-O) ARRESTED FOR TRESPASSING WITH INTENT TO INJURE, ATTEMPTING TO ESCAPE ARREST AND BATTERY AGAINST PEACE OFCR, PEOPLE`S PARK TO BPD JAIL.",,,,,,,,,,,,,,,CLOSED BY ARREST,
12/21/18,13:18,,18-03447,,,LARCENY/THEFT,,,,,,PETTY THEFT -BIKE REPORT,,,,,,,MANVILLE APTS LOT,,,,,,,,,"OCCD 12/15/18 0800 - 12/21/18 1130 HRS
(MW-25-S) REPORTS THE THEFT OF HIS GREEN/GRAY CANNONDALE BICYCLE, MANVILLE APTS LOT. LOSS $750.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/21/18,13:50,,18-03449,,,MISC. SERVICE,,,,,,PROPERTY DAMAGE,,,,,,,UNDERHILL LOT,,,,,,,,,"OCCD 12/21/18, 1350 HRS
(MXA-E) REPORTS ELECTRICAL DAMAGE TO ELEVATOR, UNDERHILL LOT.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/21/18,13:56,,18-03448,,,LARCENY/THEFT,,,,,,PETTY THEFT -REPORT,,,,,,,MOFFITT LIBRARY,,,,,,,,,"OCCD 12/18/18, 1300-1320 HRS
(MH-23-S) REPORTS THE THEFT OF HIS PINK MAKE UP BAG AND CONTENTS, MOFFITT LIBRARY. LOSS $328.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
12/21/18,14:00,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,MOFFITT LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/21/18,17:12,,,,,SPECIAL EVENT,,,,,,SPECIAL EVENT -SPORTS,,,,,,,HAAS PAVILION,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/21/18,18:06,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,415 KULA GULF WAY,,,,,,,,,,,,,,,,,,,,,,,,CANCELLED,
12/21/18,18:31,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/21/18,18:50,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,ADDISON E SHATTUCK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/21/18,19:31,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BNT,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/21/18,20:02,,18-03450,,,ALL OTHER OFFENSES,,,,,,POSS BURGLARY TOOLS,,,,,,,UNIVERSITY HALL WEST LOT,,,,,,,,,"OCCURRED: 12/21/18 2002 HOURS
WILSON, MICHAEL (MW-48-O) CITED FOR POSSESSION OF BURGLARY TOOLS AND PROWLING, UNIVERSITY HALL W/LOT.",,,,,,,,,,,,,,,CLOSED BY CITATION,
12/21/18,21:58,,18-03451,,,ALL OTHER OFFENSES,,,,,,TAMPER WITH FIRE ALARM,,,,,,,ASUC GARAGE,,,,,,,,,"OCCD 12/21/2018 2158
CAST, LEE (MH-34-O) CITED FOR TAMPERING WITH FIRE ALARM AND EXCLUDED FROM CAMPUS FOR 7 DAYS, ASUC GARAGE.",,,,,,,,,,,,,,,CLOSED BY CITATION,
12/21/18,22:14,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,BAN W FULT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/21/18,22:48,,,,,DISORDERLY CONDUCT,,,,,,LODGING,,,,,,,WURSTER HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2018             to       12/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/22/18,5:53,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-ELEVATOR",,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,7:52,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,DURANT FULTON,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/22/18,8:00,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC BOWD,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/22/18,8:34,,,,,SUPPLEMENT,,,,,,SUPPLEMENT,,,,,,,KROEBER PLAZA,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,8:43,,,,,MAINTENANCE ISSUE,,,,,,CARDKEY SERVICE CALL,,,,,,,MLK/AMAZON STORE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,9:29,,,,,ALARM SERVICE,,,,,,ALARM TEST-SERVICE IN PROGRESS,,,,,,,TANG CENTER,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,9:53,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,PARKER W WARRING,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/22/18,9:54,,,,,SPECIAL EVENT,,,,,,SPECIAL EVENT -SPORTS,,,,,,,HAAS PAVILION,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,10:18,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,OXFORD HEARST,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/22/18,10:27,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,SPIEKER PLAZA,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,11:46,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,LOWER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
12/22/18,12:26,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC W TELE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/22/18,13:04,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BOW/BAN,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/22/18,13:41,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,SHATTUCK CHANNING,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
12/22/18,13:48,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC TELE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/22/18,13:51,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC W DANA,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
12/22/18,13:57,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,OXFORD N BANC,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
12/22/18,14:35,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,BIRGE HALL,,,,,,,,,,,,,,,,,,,,,,,,CANCELLED,
12/22/18,15:39,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
