case_number,date_reported,time_reported,date_occurred,time_occurred,incident,location,university
P2019-00808,2019-03-13,22:10,2019-03-03,11:39,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00805,2019-03-13,17:16,2019-03-13,09:00,Criminal Simulation _ deception,NA,Ohio State University-Main Campus
P2019-00804,2019-03-13,15:04,2019-03-13,15:04,Criminal Trespass _ fail to leave; recklessly,NA,Ohio State University-Main Campus
P2019-00802,2019-03-13,13:02,2019-03-12,08:30,"Burglary _ trespass in occupied structure, separately secured structure, or separately occupied portion of an occupied structure w/ purpose to commit any criminal offense",NA,Ohio State University-Main Campus
P2019-00801,2019-03-12,21:41,2019-03-11,16:55,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00800,2019-03-12,18:19,2019-03-12,17:20,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00799,2019-03-12,14:43,2019-03-12,14:30,Illegal Use or Possession of Drug Paraphernalia,NA,Ohio State University-Main Campus
P2019-00798,2019-03-12,10:24,2019-03-12,10:10,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00797,2019-03-12,10:10,2019-03-12,10:08,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00796,2019-03-12,04:40,2019-03-12,04:21,Possession of Drugs _ schedule I or II substance,NA,Ohio State University-Main Campus
CSA2019-00874,2019-03-12,00:00,2019-02-28,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
CSA2019-00875,2019-03-12,00:00,2019-03-12,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00792,2019-03-11,18:10,2019-03-11,18:10,Criminal Trespass _ land premises of another; Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00791,2019-03-11,17:37,2019-03-11,16:55,Assault _ knowingly harm victim,NA,Ohio State University-Main Campus
P2019-00794,2019-03-11,17:35,2018-10-01,00:01,CSA Report: Fondling,NA,Ohio State University-Main Campus
P2019-00793,2019-03-11,17:17,2019-03-05,12:00,Telecommunications Harassment,NA,Ohio State University-Main Campus
P2019-00787,2019-03-11,12:48,2019-02-07,08:54,Telecommunications Fraud,NA,Ohio State University-Main Campus
P2019-00783,2019-03-11,02:10,2019-03-11,02:10,Marijuana Drug Paraphernalia; Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00784,2019-03-11,01:35,2019-03-11,01:35,Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00781,2019-03-10,15:12,2019-03-05,11:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00779,2019-03-10,01:19,2019-03-10,01:19,Driving While Under the Influence of Alcohol/Drugs .17 of 1 gram or more by weight of alcohol per 210 liters of breath; Driving While Under the Influence of Alcohol and/or Drugs; Lane Of Travel Upon Roadways,NA,Ohio State University-Main Campus
P2019-00777,2019-03-09,18:38,2019-03-09,18:38,Theft _ without consent; Receiving Stolen Property,NA,Ohio State University-Main Campus
P2019-00776,2019-03-09,16:17,2019-02-27,12:00,Disorderly Conduct (CCC) Create an offensive condition,NA,Ohio State University-Main Campus
P2019-00775,2019-03-09,12:38,2019-03-09,12:38,Disorderly Conduct _ fighting or threatening,NA,Ohio State University-Main Campus
P2019-00774,2019-03-09,12:25,2019-03-09,12:25,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
P2019-00773,2019-03-09,06:19,2019-03-09,06:19,Possessing Criminal Tools; Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00770,2019-03-08,22:37,2019-03-08,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00769,2019-03-08,20:05,2019-03-07,19:00,Possession of Drugs,NA,Ohio State University-Main Campus
P2019-00768,2019-03-08,15:06,2019-03-08,15:06,Telecommunications harassment_makes a comment,NA,Ohio State University-Main Campus
P2019-00765,2019-03-08,03:07,2019-03-08,03:07,Offenses Involving Underage Persons; Prohibitions,NA,Ohio State University-Main Campus
P2019-00764,2019-03-08,02:31,2019-03-08,02:31,Marijuana Drug Paraphernalia _ use or possess,NA,Ohio State University-Main Campus
P2019-00763,2019-03-08,01:50,2019-03-08,01:50,Prohibitions; Offenses Involving Underage Persons,NA,Ohio State University-Main Campus
P2019-00762,2019-03-08,01:29,2019-03-08,01:29,Prohibitions; Offenses Involving Underage Persons,NA,Ohio State University-Main Campus
P2019-00761,2019-03-08,00:49,2019-03-08,00:49,Disorderly Conduct _ intoxicated create risk of harm,NA,Ohio State University-Main Campus
P2019-00760,2019-03-07,19:38,2019-03-07,14:44,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00758,2019-03-07,16:27,2019-03-07,16:27,Criminal Trespass _ fail to leave; negligently,NA,Ohio State University-Main Campus
P2019-00755,2019-03-07,13:47,2019-01-23,18:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00753,2019-03-07,12:21,2019-03-06,16:00,Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00752,2019-03-07,06:53,2019-03-07,06:53,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
CSA2019-00873,2019-03-07,00:00,2019-03-06,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00747,2019-03-06,13:55,2019-03-06,13:45,Disorderly Conduct _ fighting or threatening,NA,Ohio State University-Main Campus
P2019-00745,2019-03-06,09:54,2019-03-06,09:50,Possession of Drugs _ heroin,NA,Ohio State University-Main Campus
P2019-00743,2019-03-06,09:27,2019-03-06,08:50,"Telecommunications Harassment _ call w/ purpose to abuse, threaten, annoy",NA,Ohio State University-Main Campus
P2019-00741,2019-03-06,05:10,2019-03-06,05:10,Illegal Use or Possession of Drug Paraphernalia,NA,Ohio State University-Main Campus
P2019-00739,2019-03-06,02:00,2019-03-06,02:00,"Illegal Use or Possession of Drug Paraphernalia; Criminal Mischief _ move, deface, tamper, etc. property of another",NA,Ohio State University-Main Campus
CSA2019-00788,2019-03-06,00:00,2019-03-04,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
CSA2019-00789,2019-03-06,00:00,2019-03-03,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00735,2019-03-05,15:49,2019-03-05,09:20,"Telecommunications Harassment _ anonymous, harassing, etc.",NA,Ohio State University-Main Campus
P2019-00729,2019-03-05,14:20,2019-03-05,09:00,Telecommunications Harassment,NA,Ohio State University-Main Campus
P2019-00728,2019-03-05,13:45,2019-02-28,16:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00727,2019-03-05,12:51,2019-03-04,21:01,Theft,NA,Ohio State University-Main Campus
P2019-00726,2019-03-05,11:13,2019-03-05,08:00,Theft; Criminal Damaging/Endangering,NA,Ohio State University-Main Campus
P2019-00724,2019-03-05,09:52,2019-03-05,09:52,Criminal Trespass,NA,Ohio State University-Main Campus
P2019-00722,2019-03-05,02:46,2019-03-05,02:46,Warrant Arrest; Failure to Comply with Order or Signal of P.O. _ lawful order or direction; Reckless Operation Off Streets And Highways; Competitive Operation; Operating Motor Vehicle or Motorcycle Without Valid License; Driving While Under the Influence of Alcohol and/or Drugs,NA,Ohio State University-Main Campus
P2019-00721,2019-03-04,22:32,2019-03-04,22:32,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00720,2019-03-04,20:07,2019-02-09,18:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00717,2019-03-04,17:34,2019-03-01,14:30,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00715,2019-03-04,16:54,2019-03-04,16:54,Theft _ without consent,NA,Ohio State University-Main Campus
CSA2020-00763,2019-03-04,12:20,2020-03-02,00:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00714,2019-03-04,10:18,2019-02-28,15:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00713,2019-03-04,09:46,2019-02-25,15:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00711,2019-03-04,03:46,2019-03-04,03:46,Driving under financial responsibility law suspension or cancellation; driving under a nonpayment of judgment suspension; Driving While Under the Influence of Alcohol/Drugs violator within twenty years of previously having been convicted of or pleaded guilty to; Driving While Under the Influence of Alcohol and/or Drugs,NA,Ohio State University-Main Campus
CSA2019-00733,2019-03-04,00:00,2019-02-27,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00708,2019-03-03,17:01,2019-03-03,17:01,Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00707,2019-03-03,16:30,2019-03-03,16:05,Assault _ knowingly harm victim,NA,Ohio State University-Main Campus
P2019-00706,2019-03-03,11:36,2019-02-20,19:00,Theft _ without consent,NA,Ohio State University-Main Campus
CSA2019-00732,2019-03-03,00:00,2019-03-03,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00703,2019-03-02,23:31,2019-03-02,23:31,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00702,2019-03-02,23:06,2019-03-02,23:06,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00701,2019-03-02,09:53,2019-03-02,09:53,Possessing Drug Abuse Instruments; Possession of Drugs _ heroin; Warrant Arrest,NA,Ohio State University-Main Campus
P2019-00699,2019-03-02,01:18,2019-03-02,01:18,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00697,2019-03-02,01:10,2019-03-02,01:10,"Disorderly Conduct (CCC) - Intox, risk of harm",NA,Ohio State University-Main Campus
P2019-00696,2019-03-01,22:24,2019-03-01,20:45,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00694,2019-03-01,19:31,2019-03-01,17:25,Theft _ without consent; Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00693,2019-03-01,17:38,2019-03-01,17:38,Criminal Trespass _ fail to leave; recklessly,NA,Ohio State University-Main Campus
P2019-00690,2019-03-01,15:37,2019-02-25,12:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00687,2019-03-01,14:51,2019-02-22,02:06,"Theft; Unauthorized Use of Property _ computer, Computer equipment; Breaking and Entering; Receiving Stolen Property",NA,Ohio State University-Main Campus
P2019-00686,2019-03-01,14:15,2019-03-01,14:06,Disorderly Conduct _ fighting or threatening,NA,Ohio State University-Main Campus
P2019-00683,2019-03-01,06:45,2019-03-01,06:30,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
P2019-00681,2019-03-01,05:40,2019-03-01,05:40,Assault,NA,Ohio State University-Main Campus
P2019-00680,2019-03-01,05:08,2019-03-01,05:08,Possessing Drug Abuse Instruments; Possession of Drugs _ schedule I or II substance; Warrant Arrest,NA,Ohio State University-Main Campus
CSA2019-00872,2019-03-01,00:00,2019-03-01,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
CSA2019-00730,2019-03-01,00:00,2019-02-28,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
CSA2019-00731,2019-03-01,00:00,2019-03-01,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00677,2019-02-28,23:21,2019-02-19,20:10,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00672,2019-02-28,17:41,2019-02-28,17:41,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00671,2019-02-28,17:23,2019-02-28,17:23,Criminal Trespass _ fail to leave; recklessly,NA,Ohio State University-Main Campus
P2019-00668,2019-02-28,12:22,2019-02-28,11:00,Disorderly Conduct,NA,Ohio State University-Main Campus
P2019-00665,2019-02-28,04:44,2019-02-28,04:44,"Disorderly Conduct (CCC) - Intox, risk of harm",NA,Ohio State University-Main Campus
P2019-00664,2019-02-28,00:47,2019-02-28,00:47,Marijuana Drug Paraphernalia _ use or possess,NA,Ohio State University-Main Campus
CSA2019-00689,2019-02-28,00:00,2019-02-27,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00662,2019-02-26,18:09,2019-02-21,17:20,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00655,2019-02-26,09:16,2019-02-25,15:30,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00653,2019-02-26,00:08,2019-02-26,00:05,Illegal Use or Possession of Drug Paraphernalia,NA,Ohio State University-Main Campus
CSA2019-00688,2019-02-26,00:00,2019-02-23,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00652,2019-02-25,21:31,2019-02-25,21:31,Marijuana Drug Paraphernalia _ use or possess,NA,Ohio State University-Main Campus
P2019-00647,2019-02-25,15:15,2019-01-08,07:00,Theft _ deception; Forgery _ without authority,NA,Ohio State University-Main Campus
P2019-00644,2019-02-25,11:45,2019-02-24,05:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00636,2019-02-24,23:32,2019-02-23,00:00,CSA Report: Fondling,NA,Ohio State University-Main Campus
P2019-00635,2019-02-24,21:24,2019-02-24,21:24,"Criminal Mischief _ move, deface, tamper, etc. property of another",NA,Ohio State University-Main Campus
P2019-00633,2019-02-24,20:46,2019-02-24,14:46,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
P2019-00634,2019-02-24,20:46,2019-02-24,20:46,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
P2019-00632,2019-02-24,20:31,2019-02-24,19:23,Unlawful Restraint _ knowingly restrain persons liberty,NA,Ohio State University-Main Campus
P2019-00631,2019-02-24,19:12,2019-02-22,17:46,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00627,2019-02-24,03:04,2019-02-24,03:04,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor; Prohibitions,NA,Ohio State University-Main Campus
P2019-00628,2019-02-24,02:59,2019-02-24,02:59,Prohibitions; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
CSA2019-00661,2019-02-24,00:00,2019-02-24,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00625,2019-02-23,22:52,2019-02-23,22:52,Menacing,NA,Ohio State University-Main Campus
P2019-00624,2019-02-23,22:12,2019-02-23,18:33,"Telecommunications Harassment _ call w/ purpose to abuse, threaten, annoy",NA,Ohio State University-Main Campus
P2019-00621,2019-02-23,19:36,2019-02-23,09:00,"Theft _ without consent; Misuse of Credit Card _ furnish property, services w/knowledge card used illegally",NA,Ohio State University-Main Campus
P2019-00620,2019-02-23,19:01,2019-01-01,19:01,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00618,2019-02-23,08:45,2019-02-23,08:45,Possession of Drugs _ marijuana; Criminal Trespass,NA,Ohio State University-Main Campus
P2019-00617,2019-02-23,03:20,2019-02-23,03:20,Disorderly Conduct _ intoxicated create risk of harm,NA,Ohio State University-Main Campus
P2019-00616,2019-02-23,02:15,2019-02-23,02:15,Criminal Trespass; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor; Prohibitions,NA,Ohio State University-Main Campus
P2019-00614,2019-02-23,01:34,2019-02-23,01:34,Disorderly Conduct _ intoxicated create risk of harm,NA,Ohio State University-Main Campus
P2019-00615,2019-02-23,00:12,2019-02-23,00:12,Possessing Drug Abuse Instruments; Possession of Drugs _ schedule I or II substance,NA,Ohio State University-Main Campus
CSA2019-00660,2019-02-23,00:00,2019-02-22,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00612,2019-02-22,23:06,2019-02-22,23:06,"Domestic Violence _ knowingly cause physical harm; Disorderly Conduct (CCC) - Intox, risk of harm",NA,Ohio State University-Main Campus
P2019-00639,2019-02-22,21:59,2019-02-22,21:59,Disorderly Conduct (CCC) Engage in fighting,NA,Ohio State University-Main Campus
P2019-00609,2019-02-22,19:41,2019-02-22,19:41,"Disorderly Conduct (CCC) - Intox, risk of harm",NA,Ohio State University-Main Campus
P2019-00610,2019-02-22,19:28,2019-02-22,18:45,Disorderly Conduct (CCC) Create an offensive condition,NA,Ohio State University-Main Campus
P2019-00607,2019-02-22,17:15,2019-02-22,13:50,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00606,2019-02-22,17:12,2019-02-19,12:00,CSA Report: Stalking,NA,Ohio State University-Main Campus
P2019-00605,2019-02-22,17:09,2019-02-22,17:09,Marijuana Drug Paraphernalia; Possession of Drugs _ marijuana; Non-Criminal Offense,NA,Ohio State University-Main Campus
P2019-00604,2019-02-22,15:05,2019-02-22,15:05,Making False Alarms _ initiate/circulate report or warning,NA,Ohio State University-Main Campus
P2019-00601,2019-02-22,13:25,2019-02-22,13:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00603,2019-02-22,12:21,2019-02-21,16:00,Burglary,NA,Ohio State University-Main Campus
P2019-00600,2019-02-22,12:05,2019-02-21,20:00,Theft,NA,Ohio State University-Main Campus
P2019-00596,2019-02-22,03:12,2019-02-22,03:12,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
P2019-00597,2019-02-22,02:48,2019-02-22,02:48,Driving While Under the Influence of Alcohol and/or Drugs; Lane Of Travel Upon Roadways,NA,Ohio State University-Main Campus
P2019-00595,2019-02-22,01:30,2019-02-22,01:30,Prohibitions; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
P2019-00594,2019-02-22,00:06,2019-02-22,00:06,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
P2019-00593,2019-02-21,22:15,2019-02-21,21:24,Assault,NA,Ohio State University-Main Campus
P2019-00591,2019-02-21,17:13,2018-01-01,00:01,CSA Report: Fondling,NA,Ohio State University-Main Campus
P2019-00589,2019-02-21,16:31,2019-02-21,16:22,Criminal Trespass _ land premises of another,NA,Ohio State University-Main Campus
P2019-00585,2019-02-21,08:36,2019-01-15,19:00,Felonious Assault,NA,Ohio State University-Main Campus
P2019-00583,2019-02-21,07:42,2019-02-20,12:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00584,2019-02-21,07:19,2019-02-20,06:00,Illegal Use or Possession of Drug Paraphernalia,NA,Ohio State University-Main Campus
P2019-00582,2019-02-21,02:55,2019-02-21,02:55,Offenses Involving Underage Persons; Prohibitions,NA,Ohio State University-Main Campus
P2019-00578,2019-02-20,18:25,2019-02-20,17:40,Theft _ without consent; Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00579,2019-02-20,18:23,2019-02-20,16:11,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00577,2019-02-20,17:18,2019-01-14,12:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00572,2019-02-20,15:15,2019-02-20,15:05,Public Indecency _ exposure,NA,Ohio State University-Main Campus
P2019-00571,2019-02-20,14:33,2019-02-20,14:33,Criminal Trespass,NA,Ohio State University-Main Campus
P2019-00569,2019-02-20,11:07,2019-02-20,11:07,Disorderly Conduct _ offensive gesture or noise,NA,Ohio State University-Main Campus
P2019-00568,2019-02-20,10:38,2019-02-20,10:38,Criminal Trespass,NA,Ohio State University-Main Campus
P2019-00567,2019-02-20,10:14,2019-02-20,06:50,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00565,2019-02-20,09:04,2019-02-17,10:30,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00564,2019-02-19,23:30,2019-01-27,23:30,CSA Report: Fondling,NA,Ohio State University-Main Campus
P2019-00563,2019-02-19,16:46,2019-02-19,15:41,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00559,2019-02-19,11:14,2019-02-19,11:14,Disorderly Conduct _ fighting or threatening; Criminal Damaging/Endangering _ knowingly any means; Assault,NA,Ohio State University-Main Campus
P2019-00560,2019-02-19,11:13,2019-02-19,11:00,Disorderly Conduct _ fighting or threatening,NA,Ohio State University-Main Campus
P2019-00556,2019-02-19,01:28,2019-02-19,01:28,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00555,2019-02-18,21:48,2019-02-18,16:45,"Burglary _ trespass in occupied structure, separately secured structure, or separately occupied portion of an occupied structure when another person is present, with purpose to commit any criminal offense.",NA,Ohio State University-Main Campus
P2019-00553,2019-02-18,17:31,2019-02-18,17:13,"Burglary _ trespass in occupied structure, separately secured structure, or separately occupied portion of an occupied structure when another person is present, with purpose to commit any criminal offense.",NA,Ohio State University-Main Campus
P2019-00554,2019-02-18,17:12,2019-02-18,13:43,Telecommunications Harassment _ sexual activity,NA,Ohio State University-Main Campus
P2019-00552,2019-02-18,15:29,2019-02-18,11:30,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00551,2019-02-18,13:53,2019-02-18,11:00,"Telecommunications Harassment _ anonymous, harassing, etc.; Menacing by Stalking _ knowingly cause to believe physical harm or cause mental distress",NA,Ohio State University-Main Campus
P2019-00550,2019-02-18,08:59,2019-02-16,18:30,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00547,2019-02-18,02:25,2019-02-18,00:01,Assault _ knowingly harm victim,NA,Ohio State University-Main Campus
P2019-00546,2019-02-18,00:59,2019-02-18,00:59,Possession of Drugs,NA,Ohio State University-Main Campus
CSA2019-00587,2019-02-18,00:00,2019-02-08,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00545,2019-02-17,23:50,2019-02-17,23:50,Marijuana Drug Paraphernalia; Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00540,2019-02-17,09:50,2019-02-17,09:50,Possession of Drugs _ heroin; Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
P2019-00539,2019-02-17,07:57,2019-02-17,07:30,Drug Paraphernalia; Possession of Drugs _ cocaine,NA,Ohio State University-Main Campus
P2019-00538,2019-02-17,06:22,2019-02-17,06:22,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00536,2019-02-17,01:10,2019-02-17,01:10,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,NA,Ohio State University-Main Campus
P2019-00535,2019-02-17,01:02,2019-02-17,01:02,Lane Of Travel Upon Roadways; Stop Sign ; Driving Under OVI Suspension; Driving While Under the Influence of Alcohol and/or Drugs,NA,Ohio State University-Main Campus
P2019-00534,2019-02-16,22:42,2019-02-16,22:42,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
P2019-00532,2019-02-16,17:51,2019-02-16,17:51,Stop Sign ; Possession of Drugs _ schedule I or II substance,NA,Ohio State University-Main Campus
P2019-00531,2019-02-16,17:24,2019-02-16,17:24,Possession of Drugs _ marijuana,NA,Ohio State University-Main Campus
P2019-00529,2019-02-16,14:23,2019-02-16,14:23,Possession of Drugs; Drug Paraphernalia,NA,Ohio State University-Main Campus
P2019-00525,2019-02-16,02:36,2019-02-16,02:36,Prohibitions; Marijuana Drug Paraphernalia _ use or possess,NA,Ohio State University-Main Campus
P2019-00524,2019-02-16,02:00,2019-02-16,02:00,Offenses Involving Underage Persons _ underage consume beer intoxicating liquor; Prohibitions,NA,Ohio State University-Main Campus
P2019-00523,2019-02-15,23:15,2019-02-13,07:15,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00520,2019-02-15,22:03,2019-02-15,13:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00515,2019-02-15,12:41,2019-02-15,12:30,Aggravated Menacing; Disorderly Conduct _ fighting or threatening,NA,Ohio State University-Main Campus
P2019-00513,2019-02-15,07:42,2019-02-13,09:00,Complicity _ aid/abet another; Theft; Misuse of Credit Card; Burglary,NA,Ohio State University-Main Campus
P2019-00511,2019-02-14,23:22,2019-02-14,23:22,Illegal Use or Possession of Drug Paraphernalia,NA,Ohio State University-Main Campus
P2019-00509,2019-02-14,20:32,2019-02-14,20:32,Disorderly Conduct (CCC) Create an offensive condition,NA,Ohio State University-Main Campus
P2019-00508,2019-02-14,17:54,2019-02-14,06:00,"Theft _ without consent; Misuse of Credit Card _ use expired, revoked, etc.; Receiving Stolen Property",NA,Ohio State University-Main Campus
P2019-00506,2019-02-14,15:07,2019-02-14,15:07,Disorderly Conduct _ physically offensive condition/risk of harm,NA,Ohio State University-Main Campus
P2019-00502,2019-02-14,09:57,2017-12-01,18:00,CSA Report: Fondling; CSA Report: Aggravated Assault,NA,Ohio State University-Main Campus
P2019-00500,2019-02-14,09:46,2017-08-15,08:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00499,2019-02-14,09:32,2014-08-15,08:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00498,2019-02-14,09:21,2016-01-15,08:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00497,2019-02-14,08:11,2018-11-04,12:00,Rape,NA,Ohio State University-Main Campus
CSA2019-00519,2019-02-14,00:00,2019-02-13,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00496,2019-02-13,23:36,2019-02-11,19:45,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00493,2019-02-13,20:09,2019-02-13,18:54,Theft _ without consent; Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00489,2019-02-13,19:06,2019-02-13,18:57,Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00490,2019-02-13,19:06,2019-02-13,18:46,Criminal Damaging/Endangering _ knowingly any means,NA,Ohio State University-Main Campus
P2019-00488,2019-02-13,16:22,2019-02-13,16:20,Theft _ beyond express/implied consent,NA,Ohio State University-Main Campus
P2019-00482,2019-02-13,10:29,2019-02-13,09:56,Criminal Trespass _ fail to leave; recklessly,NA,Ohio State University-Main Campus
P2019-00481,2019-02-13,09:43,2019-02-13,08:50,Disorderly Conduct _ offensive gesture or noise,NA,Ohio State University-Main Campus
P2019-00480,2019-02-13,07:52,2019-02-12,22:30,"Criminal Mischief _ move, deface, tamper, etc. property of another",NA,Ohio State University-Main Campus
P2019-00476,2019-02-12,16:33,2019-02-10,19:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00471,2019-02-12,13:41,2019-02-12,13:37,Defrauding a Livery or Hostelry _ absconded without paying,NA,Ohio State University-Main Campus
P2019-00466,2019-02-12,10:15,2016-01-01,08:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00465,2019-02-12,09:59,2017-08-15,08:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00463,2019-02-12,09:46,2017-06-01,08:00,CSA Report: Rape; CSA Report: Stalking,NA,Ohio State University-Main Campus
P2019-00464,2019-02-12,09:34,2019-02-12,07:55,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00462,2019-02-12,09:22,2017-02-01,08:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00460,2019-02-12,00:09,2019-02-12,00:09,Resisting Arrest _ resist or interfere; Obstructing Official Business; Possession of Drugs _ heroin; Trafficking in Drugs _ prepare; Assault,NA,Ohio State University-Main Campus
CSA2019-00518,2019-02-12,00:00,2019-02-12,00:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00457,2019-02-11,16:12,2016-01-01,12:00,CSA Report: Rape,NA,Ohio State University-Main Campus
P2019-00456,2019-02-11,14:10,2019-02-05,16:50,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00455,2019-02-11,13:38,2019-02-11,11:40,Telecommunications Fraud,NA,Ohio State University-Main Campus
P2019-00453,2019-02-11,13:15,2019-02-11,13:15,Criminal Trespass,NA,Ohio State University-Main Campus
P2019-00454,2019-02-11,13:07,2018-12-12,12:00,Theft _ without consent,NA,Ohio State University-Main Campus
P2019-00450,2019-02-11,11:40,2019-02-11,09:15,"Theft _ without consent; Burglary _ trespass in occupied structure, separately secured structure, or separately occupied portion of an occupied structure that is a permanent or temporary habitation of any person when any person is present or likely to be present, w/ purpose to commit in the habitation any criminal offense.",NA,Ohio State University-Main Campus
P2019-00452,2019-02-11,10:22,2019-02-11,10:22,Warrant Arrest; Criminal Trespass _ fail to leave; recklessly,NA,Ohio State University-Main Campus
