id,date,description,location,address,disposition,narrative,status,latitude,longitude
1900098286,2019-10-06 08:10:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,"An employee reported personal property missing.  The incident occurred between 6:30am and 7pm on 10/3/2019. Upon further investigation, the property was located.  No larceny occurred.",CASE FOLDER #1990304546 - CLOSED AS OF 10/09/2019 ,42.28202194,-83.72749663
1900098263,2019-10-06 04:25:00.0,TRESPASS,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A non-affiliate was found in the area.  They were escorted from the property.,  ,42.28362067,-83.72811556
1900098244,2019-10-06 02:08:00.0,MINOR IN POSSESSION, ,1100 GEDDES AVE,SRMS UPDATE<br>,Minor in possession of alcohol. ,  ,42.27783499,-83.73504647
1900098225,2019-10-06 00:32:00.0,TRESPASS,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,"READ TRESPASS, ASSISTANCE PROVIDED<br>",A non-affiliate was found in the area.  They were escorted from the property. ,  ,42.28362067,-83.72811556
1900098776,2019-10-07 17:37:00.0,FRAUDULENT ACTIVITY,WEST QUADRANGLE,541 THOMPSON ST,SRMS UPDATE<br>,A guest reported property missing but someone else claimed the property.,CASE FOLDER #1990304571 - CLOSED AS OF 10/09/2019 ,42.27493073,-83.74257361
1900098697,2019-10-07 13:36:00.0,LARCENY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,INFORMATION ONLY<br>,"A guest reported personal property stolen from the area.  A short time later, the person called back and stated they located the missing property.  No larceny occurred. ",  ,42.27822887,-83.73273950
1900098666,2019-10-07 12:23:00.0,STALKING,,1000 S STATE ST,"SRMS UPDATE, ASSISTANCE PROVIDED<br>",A guest reported a suspected stalking situation. ,CASE FOLDER #1990304567 - CLOSED AS OF 11/12/2020 ,42.26933638,-83.74085487
1900098661,2019-10-07 12:08:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,An employee reported university property stolen.  The incident occurred between 4:14pm and 4:17pm on 10/3/2019.,CASE FOLDER #1990304568 - CLOSED AS OF 10/25/2019 ,42.28463232,-83.72943174
1900098650,2019-10-07 11:32:00.0,ORDINANCE VIOLATION - OTHER,MASON HALL,419 S STATE ST,"INFORMATION ONLY, INFORMATION ONLY<br>",A guest reported someone was giving out information for a company.  The person stopped. ,CASE FOLDER #1990304565 - CLOSED AS OF 10/08/2019 ,42.27708068,-83.73948858
1900098616,2019-10-07 10:10:00.0,LARCENY,MARKLEY,1503 WASHINGTON HTS,SRMS UPDATE<br>,"A guest reported their bicycle stolen.  The incident occurred between 10/4/2019 and 10/7/2019.
",CASE FOLDER #1990304562 - CLOSED AS OF 11/11/2019 ,42.28089639,-83.72886493
1900098604,2019-10-07 09:46:00.0,ASSAULT OR BATTERY,BRIARWOOD 9,1901 BRIARWOOD CIR,SRMS UPDATE<br>,An employee reported a possible assault.  Minor injuries reported. ,  ,42.24312707,-83.74971729
1900099150,2019-10-08 17:49:00.0,ORDINANCE VIOLATION - OTHER,NORTH QUADRANGLE RESIDENTIAL AND ACADEMIC COMPLEX,105 S STATE ST,ASSISTANCE PROVIDED<br>,A guest reported nonaffiliates in the area playing around in the area. They moved from the area.,  ,42.28076718,-83.74007351
1900098954,2019-10-08 07:24:00.0,CRASH - HIT/RUN,MED CTR N ENTRANCE PARKING STRUCTURE,1300 E MEDICAL CENTER DR,SRMS UPDATE<br>,An employee reported that someone backed into their car and drove off.  ,CASE FOLDER #1990304578 - CLOSED AS OF 10/09/2019 ,42.28490630,-83.73248694
1900098915,2019-10-08 04:10:00.0,TRESPASS,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,A nonaffiliate was found in the area. They were escorted from the property.,  ,42.28463232,-83.72943174
1900099622,2019-10-09 21:34:00.0,FRAUDULENT ACTIVITY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,A guest reported fraudulent activity involving electronic means.,CASE FOLDER #1990304610 - CLOSED AS OF 10/10/2019 ,42.27370450,-83.74213790
1900099603,2019-10-09 20:27:00.0,CRASH - FAIL TO RP,LOT NC78,1900 FULLER RD,INFORMATION ONLY<br>,An employee reported that someone caused damage to their car and did not report it.  The incident occurred between 6am and 8pm on 10/9/2019. ,  ,42.28766770,-83.72246618
1900099581,2019-10-09 19:16:00.0,FRAUDULENT ACTIVITY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,SRMS UPDATE<br>,A guest reported fraudulent activity involving electronic means.,CASE FOLDER #1990304603 - CLOSED AS OF 10/10/2019 ,42.27822887,-83.73273950
1900099501,2019-10-09 15:31:00.0,ORDINANCE VIOLATION - BIKE,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,UTL/GOA<br>,A guest reported a bicycle secured in a nondesignated area. Bicycle was gone upon arrival of the officer.,  ,42.28463232,-83.72943174
1900099486,2019-10-09 14:02:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,"An employee reported university property stolen.  A short time later, the property was located.  No larceny occurred. ",  ,42.28202194,-83.72749663
1900099453,2019-10-09 12:20:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,INFORMATION ONLY<br>,A guest reported personal property stolen from their car.  Unknown time and date of the incident. ,  ,42.28202194,-83.72749663
1900099439,2019-10-09 11:23:00.0,LARCENY,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,SRMS UPDATE<br>,A guest reported personal property missing. Unknown time and date of the incident.  ,  ,42.26519173,-83.74395283
1900099378,2019-10-09 09:22:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A guest reported personal property stolen.  The incident occurred between 8/30/2019 and 10/9/2019.,CASE FOLDER #1990304596 - CLOSED AS OF 10/18/2019 ,42.28463232,-83.72943174
1900099878,2019-10-10 15:06:00.0,FRAUDULENT ACTIVITY,EAST QUADRANGLE,701 E UNIVERSITY AVE,ASSISTANCE PROVIDED<br>,A guest reported fraudulent activity involving football tickets.,CASE FOLDER #1990304624 - CLOSED AS OF 10/16/2019 ,42.27295044,-83.73515401
1900099873,2019-10-10 14:32:00.0,ASSAULT OR BATTERY,300 N INGALLS BUILDING,300 N INGALLS ST,"SRMS UPDATE, INFORMATION ONLY<br>",A guest reported being assaulted. The incident occurred at the Northville Health Center.,CASE FOLDER #1990304626 - CLOSED AS OF 11/21/2019 ,42.28349468,-83.73778260
1900099866,2019-10-10 14:03:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,SRMS UPDATE<br>,An employee reported personal property stolen.  The incident occurred between 12pm an 2:15pm on 10/8/2019.,CASE FOLDER #1990304623 - CLOSED AS OF 10/14/2019 ,42.28202194,-83.72749663
1900099818,2019-10-10 11:11:00.0,LARCENY,PERRY BUILDING,330 PACKARD ST,SRMS UPDATE<br>,"An employee reported university property stolen.  The incident occurred on 8/26/2019. 
",CASE FOLDER #1990304616 - CLOSED AS OF 11/01/2019 ,42.27451117,-83.74539276
1900099812,2019-10-10 10:52:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,An employee reported university property stolen.  The incident occurred on 10/9/2019. ,  ,42.28463232,-83.72943174
1900099765,2019-10-10 08:09:00.0,LARCENY,NORTH QUADRANGLE RESIDENTIAL AND ACADEMIC COMPLEX,105 S STATE ST,INFORMATION ONLY<br>,A student reported personal property stolen.  The incident occurred between 6am and 6:30am on 10/10/2019. ,CASE FOLDER #1990304615 - CLOSED AS OF 10/12/2019 ,42.28076718,-83.74007351
1900099695,2019-10-10 02:44:00.0,LARCENY,INTRAMURAL SPORTS BUILDING,606 E HOOVER AVE,"ASSISTANCE PROVIDED, ASSISTANCE PROVIDED, SRMS UPDATE, INFORMATION ONLY<br>",A student reported personal property stolen.  The incident occurred between 9pm and 10:15pm on 10/10/2019.,CASE FOLDER #1990304619 - INACTIVE AS OF 10/10/2019 ,42.26939689,-83.74225151
1900100382,2019-10-11 19:59:00.0,CRIMES NOT CATEGORIZED,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,INFORMATION ONLY<br>,Numerous robocalls rang into DPSS dispatch.,  ,42.26519173,-83.74395283
1900100358,2019-10-11 18:21:00.0,LARCENY,RACKHAM HORACE H SCHOOL OF GRADUATE STUDIES,915 E WASHINGTON ST,"ASSISTANCE PROVIDED, SRMS UPDATE<br>",A guest reported personal property stolen.  The incident occurred at approximately 4:30pm on 10/11/2019.,CASE FOLDER #1990304643 - CLOSED AS OF 11/01/2019 ,42.28036922,-83.73818191
1900100348,2019-10-11 17:48:00.0,LARCENY,,FULLER POOL LOT,ASSISTANCE PROVIDED<br>,An employee reported university property stolen.  A short time later the property was located.  No larceny occurred. ,  ,0.00000000,0.00000000
1900100323,2019-10-11 16:09:00.0,LARCENY,NORTH QUADRANGLE RESIDENTIAL AND ACADEMIC COMPLEX,105 S STATE ST,SRMS UPDATE<br>,A guest reported personal property missing.  The incident occurred on 10/10/2019. ,CASE FOLDER #1990304640 - CLOSED AS OF 10/15/2019 ,42.28076718,-83.74007351
1900100276,2019-10-11 14:10:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,A guest reported personal property stolen.  The incident occurred at approximately 12am on 10/6/2019.,CASE FOLDER #1990304641 - CLOSED AS OF 11/11/2019 ,42.28202194,-83.72749663
1900100169,2019-10-11 08:19:00.0,PROPERTY DAMAGE - MDOP,BAITS VERA II,1440 HUBBARD RD,SRMS UPDATE<br>,A guest reported university property damage.  The damage appears to be intentional.  The incident occurred between 10/6/2019 and 10/7/2019. ,CASE FOLDER #1990304638 - CLOSED AS OF 10/12/2019 ,42.29405082,-83.72309160
1900100158,2019-10-11 07:42:00.0,LARCENY,UNIVERSITY HOSPITAL SOUTH UNIT 1,1521 E SIMPSON RD,ASSISTANCE PROVIDED<br>,An employee reported university property missing.  The incident occurred between 2pm on 10/10/2019 and 7:40am on 10/11/2019. ,CASE FOLDER #1990304636 - CLOSED AS OF 01/14/2020 ,42.28277118,-83.72903894
1900100089,2019-10-11 02:21:00.0,MINOR IN POSSESSION,BURSLEY,1931 DUFFIELD ST,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol. ,CASE FOLDER #1990304632 - CLOSED AS OF 10/12/2019 ,42.29374213,-83.72094855
1900100658,2019-10-12 17:39:00.0,DISORDERLY CONDUCT,,419 S STATE ST,"ASSISTANCE PROVIDED, SRMS UPDATE<br>",A guest reported a person being disorderly in the area.  The person was escorted from the area. ,CASE FOLDER #1990304670 - CLOSED AS OF 02/23/2020 ,42.27708068,-83.73948858
1900100658,2019-10-12 17:39:00.0,DISORDERLY CONDUCT,,419 S STATE ST,"ASSISTANCE PROVIDED, SRMS UPDATE<br>",A guest reported a person being disorderly in the area.  The person was escorted from the area. ,CASE FOLDER #1990304670 - CLOSED AS OF 02/23/2020 WITH ARREST ON 02/22/2020,42.27708068,-83.73948858
1900100644,2019-10-12 16:40:00.0,LARCENY,LLOYD ALICE,100 S OBSERVATORY ST,CANCEL REPORT<br>,"A student reported personal property stolen.  A short time later, the property was located.  No larceny occurred. ",  ,42.28127172,-83.73167473
1900100519,2019-10-12 04:59:00.0,TRESPASS,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,INFORMATION ONLY<br>,A nonaffiliate was found in the area.  The person was taken into custody for outstanding warrants. ,CASE FOLDER #1990304658 - CLOSED AS OF 10/14/2019 WITH ARREST ON 10/12/2019,42.28362067,-83.72811556
1900100518,2019-10-12 04:57:00.0,TRESPASS,,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A nonaffiliate was found in the area.  They were escorted from the building. ,CASE FOLDER #1990304655 - CLOSED AS OF 10/14/2019 ,42.28468705,-83.72847253
1900100509,2019-10-12 04:18:00.0,TRESPASS,CANCER CENTER,1400 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A nonaffiliate was found in the area.  They were escorted from the property. ,  ,42.28446559,-83.73136983
1900100485,2019-10-12 02:09:00.0,PROPERTY DAMAGE - MDOP,WEST QUADRANGLE,541 THOMPSON ST,"ASSISTANCE PROVIDED, ASSISTANCE PROVIDED<br>",An employee found damaged university property.  The damage appeared to be intentional. ,CASE FOLDER #1990304654 - CLOSED AS OF 01/24/2020 ,42.27493073,-83.74257361
1900100998,2019-10-13 23:22:00.0,TRESPASS,HAVEN HALL,505 S STATE ST,ASSISTANCE PROVIDED<br>,An employee reported a nonaffiliate in the area. The person left the area. ,CASE FOLDER #1990304686 - CLOSED AS OF 02/23/2020 ,42.27645992,-83.73922221
1900100998,2019-10-13 23:22:00.0,TRESPASS,HAVEN HALL,505 S STATE ST,ASSISTANCE PROVIDED<br>,An employee reported a nonaffiliate in the area. The person left the area. ,CASE FOLDER #1990304686 - CLOSED AS OF 02/23/2020 WITH ARREST ON 02/22/2020,42.27645992,-83.73922221
1900100876,2019-10-13 14:22:00.0,DISORDERLY CONDUCT,,EAST UNIVERSITY / VAUGHN,INFORMATION ONLY<br>,A guest reported a person being disorderly in the area. The person left the area. ,  ,0.00000000,0.00000000
1900101318,2019-10-14 19:56:00.0,TRESPASS,PALMER COMMONS,100 WASHTENAW AVE,SRMS UPDATE<br>,A nonaffiliate was found in the area.  The person was escorted from the property. ,CASE FOLDER #1990304711 - CLOSED AS OF 12/03/2019 WITH ARREST ON 10/14/2019,42.28066837,-83.73389703
1900101259,2019-10-14 17:19:00.0,LARCENY,BURSLEY,1931 DUFFIELD ST,SRMS UPDATE<br>,A guest reported a theft through electronic means.,CASE FOLDER #1990304706 - CLOSED AS OF 05/07/2020 ,42.29374213,-83.72094855
1900101250,2019-10-14 16:42:00.0,CRASH - FAIL TO RP,PALMER DRIVE PARKING STRUCTURE,200 WASHTENAW AVE,ASSISTANCE PROVIDED<br>,A guest reported that someone damaged their vehicle and did not report it.  The incident occurred at approximately 12:45pm on 10/14/2019. ,CASE FOLDER #1990304707 - CLOSED AS OF 10/26/2019 ,42.27991836,-83.73474924
1900101247,2019-10-14 16:38:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,An employee reported witnessing the theft of university property. ,CASE FOLDER #1990304708 - INACTIVE AS OF 10/14/2019 ,42.28463232,-83.72943174
1900101243,2019-10-14 16:33:00.0,LARCENY,HEALTH SERVICE,207 FLETCHER ST,ASSISTANCE PROVIDED<br>,An employee reported the theft of university property.  The incident occurred between 4:30pm on 10/13/2019 and 1pm on 10/14/2019. ,CASE FOLDER #1990304705 - CLOSED AS OF 10/15/2019 ,42.27976845,-83.73669900
1900101180,2019-10-14 12:40:00.0,DRUG VIOLATION - VCSA,,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,Suspected marijuana found in patient property. ,CASE FOLDER #1990304701 - CLOSED AS OF 10/15/2019 ,42.28468705,-83.72847253
1900101163,2019-10-14 11:46:00.0,LARCENY,NORTH CAMPUS RESEARCH COMPLEX,2800 PLYMOUTH RD,SRMS UPDATE<br>,An employee reported the theft of university property.  The incident occurred sometime before 10/7/2019.,CASE FOLDER #1990304699 - CLOSED AS OF 11/11/2019 ,42.30059446,-83.70546833
1900101031,2019-10-14 02:11:00.0,DRUG VIOLATION - VCSA,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,Suspected marijuana found in patient property.,CASE FOLDER #1990304688 - CLOSED AS OF 10/15/2019 ,42.28463232,-83.72943174
1900101518,2019-10-15 09:59:00.0,LARCENY,FRANKEL SAMUEL AND JEAN CARDIOVASCULAR CENTER,1425 E ANN ST,ASSISTANCE PROVIDED<br>,An employee reported personal property stolen.  The incident occurred between 6:30pm on 10/10/2019 and 6am on 10/11/2019.,CASE FOLDER #1990304713 - CLOSED AS OF 10/16/2019 ,42.28333530,-83.73110523
1900101409,2019-10-15 03:22:00.0,TRESPASS,HATCHER,913 S UNIVERSITY AVE,READ TRESPASS<br>,A guest reported a nonaffiliate in the area.  The person was escorted from the property. ,  ,42.27633664,-83.73819814
1900102128,2019-10-16 23:13:00.0,LARCENY,SHAPIRO HAROLD T AND VIVIAN B LIBRARY,919 S UNIVERSITY AVE,"SRMS UPDATE, ASSISTANCE PROVIDED<br>",A guest reported their bicycle stolen.  Unknown time and date incident occurred. ,CASE FOLDER #1990304739 - CLOSED AS OF 11/06/2019 ,42.27561678,-83.73718488
1900102124,2019-10-16 23:07:00.0,TRESPASS,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,SRMS UPDATE<br>,A nonaffiliate was found in the building.  They were escorted from the property. ,CASE FOLDER #1990304740 - CLOSED AS OF 03/10/2020 ,42.28362067,-83.72811556
1900102059,2019-10-16 19:23:00.0,LARCENY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,SRMS UPDATE<br>,A guest reported personal property stolen.  The incident occurred between 10pm and 11pm on 10/15/2019.,CASE FOLDER #1990304734 - CLOSED AS OF 10/17/2019 ,42.27822887,-83.73273950
1900102056,2019-10-16 19:12:00.0,TRESPASS,,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A nonaffiliate was found in the area.  They were escorted from the building. ,  ,42.28468705,-83.72847253
1900102049,2019-10-16 18:11:00.0,PROPERTY DAMAGE - MDOP,SOUTH QUADRANGLE,600 E MADISON ST,INFORMATION ONLY<br>,A guest reported damage to university property that was intentional.  Unknown time and date of the incident. ,CASE FOLDER #1990304733 - CLOSED AS OF 11/13/2019 ,42.27370450,-83.74213790
1900101973,2019-10-16 13:07:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,An employee reported university property stolen.  A short time later the property was located.  No larceny occurred. ,  ,42.28202194,-83.72749663
1900101936,2019-10-16 10:36:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A guest reported personal property missing.  The incident occurred between 9:30am and 10:30am on 10/16/2019.,CASE FOLDER #1990304728 - CLOSED AS OF 10/24/2019 ,42.28463232,-83.72943174
1900101840,2019-10-16 05:18:00.0,TRESPASS,MOORE EARL V BLDG,1100 BAITS DR,INFORMATION ONLY<br>,A nonaffiliate was found in the area.  The person was escorted from the property. ,  ,42.29048503,-83.72099435
1900102492,2019-10-17 23:38:00.0,PROPERTY DAMAGE - MDOP,MARKLEY,1503 WASHINGTON HTS,TOT MAINT<br>,"A guest reported damage that appeared to be intentional.  Upon investigation, the damage was found to be accidental.  No MDOP occurred.",CASE FOLDER #1990304766 - CLOSED AS OF 10/21/2019 ,42.28089639,-83.72886493
1900102491,2019-10-17 23:33:00.0,MINOR IN POSSESSION,MARKLEY ,1503 WASHINGTON HTS,ASSISTANCE PROVIDED<br>,Minor in possession of alcohol. ,CASE FOLDER #1990304768 - CLOSED AS OF 10/21/2019 ,42.28089639,-83.72886493
1900102440,2019-10-17 19:56:00.0,CRASH - FAIL TO RP, ,LOT M75,ASSISTANCE PROVIDED<br>,"An employee reported witnessing a vehicle cause damage to another vehicle and not report the incident. 
",CASE FOLDER #1990304763 - CLOSED AS OF 10/18/2019 ,0.00000000,0.00000000
1900102293,2019-10-17 10:41:00.0,LARCENY,KELLOGG W K EYE CENTER,1000 WALL ST,SRMS UPDATE<br>,A contractor reported a piece of equipment stolen.  The incident occurred approximately between 8:30am and 10:30am on 10/17/2019.,CASE FOLDER #1990304750 - CLOSED AS OF 10/18/2019 ,42.28801113,-83.73686017
1900102282,2019-10-17 10:17:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,SRMS UPDATE<br>,A guest reported personal property stolen.  The incident occurred sometime on 10/15/2019.,  ,42.28202194,-83.72749663
1900102271,2019-10-17 09:39:00.0,LARCENY,CANCER CENTER,1400 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,An employee reported university property stolen from their vehicle.  It is unknown time and date the incident occurred.,CASE FOLDER #1990304756 - CLOSED AS OF 10/18/2019 ,42.28446559,-83.73136983
1900102261,2019-10-17 09:19:00.0,LARCENY,MARKLEY ,1503 WASHINGTON HTS,SRMS UPDATE<br>,An employee reported that someone tried to take food without paying.,CASE FOLDER #1990304749 - CLOSED AS OF 10/21/2019 ,42.28089639,-83.72886493
1900102886,2019-10-18 23:42:00.0,MINOR IN POSSESSION,MARKLEY,1503 WASHINGTON HTS,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol. ,CASE FOLDER #1990304795 - CLOSED AS OF 10/21/2019 ,42.28089639,-83.72886493
1900102881,2019-10-18 23:17:00.0,MINOR IN POSSESSION,MARKLEY ,1503 WASHINGTON HTS,ASSISTANCE PROVIDED<br>,Minor in possession of alcohol.,CASE FOLDER #1990304791 - CLOSED AS OF 10/21/2019 ,42.28089639,-83.72886493
1900102690,2019-10-18 12:47:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,UNFOUNDED INCIDENT<br>,"A guest reported possibly seeing someone stealing.  Upon investigation, it was found no theft occurred. ",  ,42.28463232,-83.72943174
1900102595,2019-10-18 07:37:00.0,PROPERTY DAMAGE - MDOP,UNIVERSITY HOSPITAL SOUTH,1521 E SIMPSON RD,ASSISTANCE PROVIDED<br>,An employee reported damage to university property.  The damage appears to be intentional. ,CASE FOLDER #1990304777 - CLOSED AS OF 10/25/2019 ,42.28277118,-83.72903894
1900102584,2019-10-18 07:04:00.0,FIRE,CANCER CENTER,1400 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A fire alarm was activated in the building.  The cause of the alarm was steam from equipment.  No fire occurred. ,CASE FOLDER #1990304773 - CLOSED AS OF 10/18/2019 ,42.28446559,-83.73136983
1900102520,2019-10-18 01:30:00.0,MINOR IN POSSESSION,VAUGHAN HENRY FRIEZE PUBLIC HEALTH BUILDING,1415 WASHINGTON HTS,"ASSISTANCE PROVIDED, TOT OTHER DEPT<br>",Minor in possession of alcohol.,CASE FOLDER #1990304771 - CLOSED AS OF 10/21/2019 ,42.28082844,-83.73035353
1900103146,2019-10-19 21:54:00.0,STALKING,MOSHER ,200 S OBSERVATORY ST,SRMS UPDATE<br>,A guest reported a suspected stalking situation.  ,CASE FOLDER #1990304808 - CLOSED AS OF 10/22/2019 ,42.28007133,-83.73153362
1900103097,2019-10-19 18:16:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol. ,CASE FOLDER #1990304802 - CLOSED AS OF 10/21/2019 ,42.27493073,-83.74257361
1900103090,2019-10-19 17:34:00.0,LARCENY,HATCHER HARLAN H SOUTH GRADUATE LIBRARY,913 S UNIVERSITY AVE,SRMS UPDATE<br>,A student reported personal property stolen.  The incident occurred at approximately 5:20pm on 10/19/2019.,CASE FOLDER #1990304801 - CLOSED AS OF 10/21/2019 ,42.27593901,-83.73819355
1900102945,2019-10-19 03:39:00.0,MINOR IN POSSESSION,MOSHER ,200 S OBSERVATORY ST,ASSISTANCE PROVIDED<br>,Minor in possession of alcohol. ,CASE FOLDER #1990304796 - CLOSED AS OF 10/21/2019 ,42.28007133,-83.73153362
1900102929,2019-10-19 02:23:00.0,MINOR IN POSSESSION,NEWBERRY,432 S STATE ST,TOT OTHER DEPT<br>,Minor in possession of alcohol. ,CASE FOLDER #1990304792 - CLOSED AS OF 10/21/2019 ,42.27694698,-83.74155588
1900102905,2019-10-19 00:36:00.0,ASSAULT OR BATTERY,MARKLEY,1503 WASHINGTON HTS,SRMS UPDATE<br>,An employee reported a physical altercation between two students.  Minor injuries reported.,CASE FOLDER #1990304789 - CLOSED AS OF 10/21/2019 ,42.28089639,-83.72886493
1900103396,2019-10-20 20:26:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,A guest was seen taking university property without paying for it.,CASE FOLDER #1990304833 - CLOSED AS OF 12/04/2019 ,42.28463232,-83.72943174
1900103396,2019-10-20 20:26:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,A guest was seen taking university property without paying for it.,CASE FOLDER #1990304833 - CLOSED AS OF 12/04/2019 WITH ARREST ON 12/03/2019,42.28463232,-83.72943174
1900103362,2019-10-20 17:34:00.0,LARCENY,SHAPIRO HAROLD T AND VIVIAN B LIBRARY,919 S UNIVERSITY AVE,"SRMS UPDATE, UNFOUNDED INCIDENT<br>","An employee reported university property stolen.  A short time later, the property was located.  No larceny occurred. ",  ,42.27561678,-83.73718488
1900103305,2019-10-20 12:03:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,A student reported personal property stolen.  The incident occurred between 11pm on 10/18/2019 and 1am on 10/19/2019.,CASE FOLDER #1990304825 - CLOSED AS OF 11/25/2019 ,42.27370450,-83.74213790
1900103290,2019-10-20 10:23:00.0,FIRE,BURSLEY ,1931 DUFFIELD ST,SRMS UPDATE<br>,"While cooking, smoke accumulated in a smoke hood causing a fire alarm.  AAFD responded to investigate and all other notifications made.  No further problems found.   ",CASE FOLDER #1990304821 - CLOSED AS OF 10/21/2019 ,42.29374213,-83.72094855
1900103206,2019-10-20 02:14:00.0,MINOR IN POSSESSION,EAST QUADRANGLE,701 E UNIVERSITY AVE,"DISCIPLINARY REFERRAL, UNFOUNDED INCIDENT<br>","Four people had been reported being intoxicated in the area.  Upon arrival of the officer, it was found that nobody was intoxicated. ",CASE FOLDER #1990304817 - CLOSED AS OF 10/21/2019 ,42.27295044,-83.73515401
1900103204,2019-10-20 02:03:00.0,ORDINANCE VIOLATION - OTHER,,E MADISON ST / THOMPSON ST,ASSISTANCE PROVIDED<br>,A suspected intoxicated person was reported urinating in public. ,CASE FOLDER #1990304818 - CLOSED AS OF 10/25/2019 ,42.27420321,-83.74310683
1900103180,2019-10-20 00:28:00.0,OPERATING WHILE INTOXICATED,FOREST AVE PARKING STRUCTURE,650 S FOREST AVE,SRMS UPDATE<br>,"During a traffic stop, a person was found to be operating while intoxicated and taken into custody.",CASE FOLDER #1990304812 - CLOSED AS OF 12/02/2019 WITH ARREST ON 10/20/2019,42.27411820,-83.73365790
1900103693,2019-10-21 15:52:00.0,ORDINANCE VIOLATION - BIKE,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,A bicycle was secured in a non-designated area. ,  ,42.28202194,-83.72749663
1900103675,2019-10-21 14:53:00.0,CRASH - FAIL TO RP,BRIGHTON CENTER FOR SPECIALTY CARE,7500 CHALLIS RD,INFORMATION ONLY<br>,A guest reported damage to their vehicle that was not reported. ,  ,42.54330114,-83.79681342
1900103645,2019-10-21 13:34:00.0,CRASH - FAIL TO RP,MEDICAL CENTER DR PARKING STRUCT,1600 E MEDICAL CENTER DR,"ASSISTANCE PROVIDED, SRMS UPDATE<br>",A guest reported witnessing a vehicle hit another vehicle and did not report the incident.  ,  ,42.28264733,-83.72719383
